simulation_idx,day,simulation_condition,sleep_onset,sleep_duration,cbtmin,sleep_latency_minutes,daily_condition,baseline_lux
96,4,ebook_first,23.260000000000005,6.734999999999999,3.4750000000000085,75.6000000000003,eBook,90
96,5,ebook_first,23.22,6.775000000000006,3.394999999999996,73.19999999999993,eBook,90
96,6,ebook_first,23.189999999999998,6.805000000000007,3.335000000000008,71.39999999999986,eBook,90
96,7,ebook_first,23.170000000000016,6.824999999999989,3.2849999999999966,70.20000000000095,None,90
96,8,ebook_first,23.150000000000006,6.844999999999999,3.125,69.00000000000034,Book,90
96,9,ebook_first,22.955000000000013,7.039999999999992,3.1899999999999977,57.30000000000075,Book,90
96,10,ebook_first,22.825000000000017,7.1699999999999875,2.950000000000017,49.50000000000102,Book,90
96,11,ebook_first,22.715000000000032,7.2549999999999955,2.7549999999999955,42.90000000000191,Book,90
96,12,ebook_first,22.620000000000005,7.235000000000014,2.590000000000032,37.20000000000027,Book,90
96,13,ebook_first,22.625,7.115000000000009,2.454999999999984,37.5,None,90
82,1,ebook_first,21.995,6.794999999999998,3.5,0.0,None,90
82,2,ebook_first,21.994999999999997,7.000000000000007,3.3550000000000004,0.0,eBook,90
82,3,ebook_first,21.995000000000005,6.974999999999994,3.575000000000003,0.0,eBook,90
82,4,ebook_first,21.995000000000005,6.965000000000003,3.4750000000000085,0.0,eBook,90
82,5,ebook_first,21.995000000000005,6.954999999999998,3.394999999999996,0.0,eBook,90
82,6,ebook_first,21.995000000000005,6.949999999999989,3.3299999999999983,0.0,eBook,90
82,7,ebook_first,21.995000000000005,6.759999999999991,3.280000000000001,0.0,None,90
82,8,ebook_first,21.995000000000005,6.914999999999992,3.125,0.0,Book,90
82,9,ebook_first,21.995000000000005,6.8700000000000045,3.1850000000000023,0.0,Book,90
82,10,ebook_first,21.995000000000005,6.844999999999999,2.944999999999993,0.0,Book,90
82,11,ebook_first,21.995000000000005,6.814999999999998,2.75,0.0,Book,90
82,12,ebook_first,21.995000000000005,6.7900000000000205,2.590000000000032,0.0,Book,90
82,13,ebook_first,21.995000000000005,6.639999999999986,2.454999999999984,0.0,None,90
57,1,ebook_first,22.035,6.605,3.5,2.1000000000000085,None,90
57,2,ebook_first,21.994999999999997,6.810000000000002,3.3550000000000004,0.0,eBook,90
57,3,ebook_first,21.995000000000005,6.789999999999992,3.575000000000003,0.0,eBook,90
57,4,ebook_first,21.995000000000005,6.784999999999997,3.4750000000000085,0.0,eBook,90
57,5,ebook_first,21.995000000000005,6.7749999999999915,3.394999999999996,0.0,eBook,90
57,6,ebook_first,21.995000000000005,6.77000000000001,3.3299999999999983,0.0,eBook,90
57,7,ebook_first,21.995000000000005,6.5800000000000125,3.280000000000001,0.0,None,90
57,8,ebook_first,21.995000000000005,6.735000000000014,3.125,0.0,Book,90
57,9,ebook_first,21.995000000000005,6.699999999999989,3.1850000000000023,0.0,Book,90
57,10,ebook_first,21.995000000000005,6.680000000000007,2.944999999999993,0.0,Book,90
57,11,ebook_first,21.995000000000005,6.649999999999977,2.75,0.0,Book,90
57,12,ebook_first,21.995000000000005,6.6299999999999955,2.590000000000032,0.0,Book,90
57,13,ebook_first,21.995000000000005,6.475000000000023,2.454999999999984,0.0,None,90
94,1,ebook_first,23.55,6.445,3.5,93.00000000000004,None,90
94,2,ebook_first,23.625,6.3700000000000045,3.3550000000000004,97.5,eBook,90
94,3,ebook_first,23.515,6.480000000000004,3.5799999999999983,90.90000000000003,eBook,90
94,4,ebook_first,23.480000000000004,6.515000000000001,3.4750000000000085,88.80000000000024,eBook,90
94,5,ebook_first,23.439999999999998,6.555000000000007,3.394999999999996,86.39999999999986,eBook,90
94,6,ebook_first,23.414999999999992,6.5800000000000125,3.335000000000008,84.89999999999952,eBook,90
94,7,ebook_first,23.405,6.590000000000003,3.2849999999999966,84.30000000000007,None,90
94,8,ebook_first,23.379999999999995,6.615000000000009,3.125,82.79999999999973,Book,90
94,9,ebook_first,23.185000000000002,6.810000000000002,3.1899999999999977,71.10000000000014,Book,90
94,10,ebook_first,23.075000000000017,6.9199999999999875,2.950000000000017,64.50000000000102,Book,90
94,11,ebook_first,22.980000000000018,7.014999999999986,2.7549999999999955,58.80000000000109,Book,90
94,12,ebook_first,22.900000000000034,7.09499999999997,2.590000000000032,54.000000000002046,Book,90
94,13,ebook_first,22.965000000000032,7.029999999999973,2.454999999999984,57.90000000000191,None,90
81,1,ebook_first,21.995,6.27,3.5,0.0,None,90
81,2,ebook_first,21.994999999999997,6.445,3.3550000000000004,0.0,eBook,90
81,3,ebook_first,21.995000000000005,6.439999999999998,3.575000000000003,0.0,eBook,90
81,4,ebook_first,21.995000000000005,6.435000000000002,3.4750000000000085,0.0,eBook,90
81,5,ebook_first,21.995000000000005,6.435000000000002,3.394999999999996,0.0,eBook,90
81,6,ebook_first,21.995000000000005,6.430000000000007,3.3299999999999983,0.0,eBook,90
81,7,ebook_first,21.995000000000005,6.2549999999999955,3.280000000000001,0.0,None,90
81,8,ebook_first,21.995000000000005,6.39500000000001,3.125,0.0,Book,90
81,9,ebook_first,21.995000000000005,6.384999999999991,3.1850000000000023,0.0,Book,90
81,10,ebook_first,21.995000000000005,6.3700000000000045,2.944999999999993,0.0,Book,90
81,11,ebook_first,21.995000000000005,6.350000000000023,2.75,0.0,Book,90
81,12,ebook_first,21.995000000000005,6.3349999999999795,2.590000000000032,0.0,Book,90
81,13,ebook_first,21.995000000000005,6.185000000000002,2.454999999999984,0.0,None,90
95,1,ebook_first,22.97,6.760000000000002,3.5,58.19999999999993,None,90
95,2,ebook_first,22.994999999999997,6.925000000000004,3.3550000000000004,59.69999999999985,eBook,90
95,3,ebook_first,22.965000000000003,6.8999999999999915,3.575000000000003,57.900000000000205,eBook,90
95,4,ebook_first,22.885000000000005,6.8999999999999915,3.4750000000000085,53.10000000000031,eBook,90
95,5,ebook_first,22.820000000000007,6.8999999999999915,3.394999999999996,49.20000000000044,eBook,90
95,6,ebook_first,22.77000000000001,6.900000000000006,3.3299999999999983,46.200000000000614,eBook,90
95,7,ebook_first,22.724999999999994,6.7450000000000045,3.280000000000001,43.49999999999966,None,90
95,8,ebook_first,22.650000000000006,6.8799999999999955,3.125,39.00000000000034,Book,90
95,9,ebook_first,22.474999999999994,6.865000000000009,3.1850000000000023,28.49999999999966,Book,90
95,10,ebook_first,22.275000000000006,6.875,2.944999999999993,16.50000000000034,Book,90
95,11,ebook_first,22.105000000000018,6.8799999999999955,2.75,6.300000000001091,Book,90
95,12,ebook_first,21.995000000000005,6.8799999999999955,2.590000000000032,0.0,Book,90
95,13,ebook_first,21.995000000000005,6.740000000000009,2.454999999999984,0.0,None,90
52,1,ebook_first,21.995,6.155000000000001,3.5,0.0,None,90
52,2,ebook_first,21.994999999999997,6.355000000000004,3.3550000000000004,0.0,eBook,90
52,3,ebook_first,21.995000000000005,6.340000000000003,3.575000000000003,0.0,eBook,90
52,4,ebook_first,21.995000000000005,6.340000000000003,3.4750000000000085,0.0,eBook,90
52,5,ebook_first,21.995000000000005,6.340000000000003,3.394999999999996,0.0,eBook,90
52,6,ebook_first,21.995000000000005,6.335000000000008,3.3299999999999983,0.0,eBook,90
52,7,ebook_first,21.995000000000005,6.150000000000006,3.280000000000001,0.0,None,90
52,8,ebook_first,21.995000000000005,6.305000000000007,3.125,0.0,Book,90
52,9,ebook_first,21.995000000000005,6.2949999999999875,3.1850000000000023,0.0,Book,90
52,10,ebook_first,21.995000000000005,6.280000000000001,2.944999999999993,0.0,Book,90
52,11,ebook_first,21.995000000000005,6.264999999999986,2.75,0.0,Book,90
52,12,ebook_first,21.995000000000005,6.25,2.590000000000032,0.0,Book,90
52,13,ebook_first,21.995000000000005,6.089999999999975,2.454999999999984,0.0,None,90
91,1,ebook_first,22.745,6.989999999999998,3.5,44.70000000000006,None,90
91,2,ebook_first,22.744999999999997,7.175000000000004,3.3550000000000004,44.69999999999985,eBook,90
91,3,ebook_first,22.730000000000004,7.140000000000001,3.575000000000003,43.80000000000024,eBook,90
91,4,ebook_first,22.655,7.140000000000001,3.4750000000000085,39.30000000000007,eBook,90
91,5,ebook_first,22.590000000000003,7.140000000000001,3.394999999999996,35.400000000000205,eBook,90
91,6,ebook_first,22.534999999999997,7.140000000000015,3.3299999999999983,32.099999999999795,eBook,90
91,7,ebook_first,22.49000000000001,6.97999999999999,3.280000000000001,29.400000000000546,None,90
91,8,ebook_first,22.400000000000006,7.125,3.125,24.00000000000034,Book,90
91,9,ebook_first,22.24000000000001,7.10499999999999,3.1850000000000023,14.400000000000546,Book,90
91,10,ebook_first,22.045000000000016,7.109999999999985,2.944999999999993,2.700000000000955,Book,90
91,11,ebook_first,21.995000000000005,7.095000000000027,2.75,0.0,Book,90
91,12,ebook_first,21.995000000000005,7.064999999999998,2.590000000000032,0.0,Book,90
91,13,ebook_first,21.995000000000005,6.925000000000011,2.454999999999984,0.0,None,90
84,1,ebook_first,22.535,7.460000000000001,3.5,32.10000000000001,None,90
84,2,ebook_first,22.619999999999997,7.375000000000007,3.3550000000000004,37.19999999999985,eBook,90
84,3,ebook_first,22.519999999999996,7.4750000000000085,3.5799999999999983,31.19999999999976,eBook,90
84,4,ebook_first,22.485,7.510000000000005,3.4750000000000085,29.099999999999966,eBook,90
84,5,ebook_first,22.455,7.540000000000006,3.394999999999996,27.299999999999898,eBook,90
84,6,ebook_first,22.430000000000007,7.564999999999998,3.335000000000008,25.80000000000041,eBook,90
84,7,ebook_first,22.400000000000006,7.430000000000007,3.2849999999999966,24.00000000000034,None,90
84,8,ebook_first,22.314999999999998,7.590000000000003,3.125,18.899999999999864,Book,90
84,9,ebook_first,22.185000000000002,7.545000000000016,3.1899999999999977,11.100000000000136,Book,90
84,10,ebook_first,21.995000000000005,7.550000000000011,2.950000000000017,0.0,Book,90
84,11,ebook_first,21.995000000000005,7.514999999999986,2.7549999999999955,0.0,Book,90
84,12,ebook_first,21.995000000000005,7.480000000000018,2.590000000000032,0.0,Book,90
84,13,ebook_first,21.995000000000005,7.3349999999999795,2.454999999999984,0.0,None,90
90,1,ebook_first,21.995,6.495000000000001,3.5,0.0,None,90
90,2,ebook_first,21.994999999999997,6.660000000000004,3.3550000000000004,0.0,eBook,90
90,3,ebook_first,21.995000000000005,6.6499999999999915,3.575000000000003,0.0,eBook,90
90,4,ebook_first,21.995000000000005,6.6499999999999915,3.4750000000000085,0.0,eBook,90
90,5,ebook_first,21.995000000000005,6.640000000000001,3.394999999999996,0.0,eBook,90
90,6,ebook_first,21.995000000000005,6.634999999999991,3.3299999999999983,0.0,eBook,90
90,7,ebook_first,21.995000000000005,6.460000000000008,3.280000000000001,0.0,None,90
90,8,ebook_first,21.995000000000005,6.594999999999999,3.125,0.0,Book,90
90,9,ebook_first,21.995000000000005,6.5800000000000125,3.1850000000000023,0.0,Book,90
90,10,ebook_first,21.995000000000005,6.560000000000002,2.944999999999993,0.0,Book,90
90,11,ebook_first,21.995000000000005,6.535000000000025,2.75,0.0,Book,90
90,12,ebook_first,21.995000000000005,6.514999999999986,2.590000000000032,0.0,Book,90
90,13,ebook_first,21.995000000000005,6.3700000000000045,2.454999999999984,0.0,None,90
53,1,ebook_first,21.995,6.594999999999999,3.5,0.0,None,90
53,2,ebook_first,21.994999999999997,6.825000000000003,3.3550000000000004,0.0,eBook,90
53,3,ebook_first,21.995000000000005,6.789999999999992,3.575000000000003,0.0,eBook,90
53,4,ebook_first,21.995000000000005,6.784999999999997,3.4750000000000085,0.0,eBook,90
53,5,ebook_first,21.995000000000005,6.780000000000001,3.394999999999996,0.0,eBook,90
53,6,ebook_first,21.995000000000005,6.77000000000001,3.3299999999999983,0.0,eBook,90
53,7,ebook_first,21.995000000000005,6.574999999999989,3.280000000000001,0.0,None,90
53,8,ebook_first,21.995000000000005,6.7450000000000045,3.125,0.0,Book,90
53,9,ebook_first,21.995000000000005,6.7050000000000125,3.1850000000000023,0.0,Book,90
53,10,ebook_first,21.995000000000005,6.680000000000007,2.944999999999993,0.0,Book,90
53,11,ebook_first,21.995000000000005,6.654999999999973,2.75,0.0,Book,90
53,12,ebook_first,21.995000000000005,6.6299999999999955,2.590000000000032,0.0,Book,90
53,13,ebook_first,21.995000000000005,6.470000000000027,2.454999999999984,0.0,None,90
79,1,ebook_first,21.995,7.155000000000001,3.5,0.0,None,90
79,2,ebook_first,21.994999999999997,7.405000000000001,3.3550000000000004,0.0,eBook,90
79,3,ebook_first,21.995000000000005,7.349999999999994,3.575000000000003,0.0,eBook,90
79,4,ebook_first,21.995000000000005,7.340000000000003,3.4750000000000085,0.0,eBook,90
79,5,ebook_first,21.995000000000005,7.329999999999998,3.394999999999996,0.0,eBook,90
79,6,ebook_first,21.995000000000005,7.319999999999993,3.3299999999999983,0.0,eBook,90
79,7,ebook_first,21.995000000000005,7.1200000000000045,3.280000000000001,0.0,None,90
79,8,ebook_first,21.995000000000005,7.289999999999992,3.125,0.0,Book,90
79,9,ebook_first,21.995000000000005,7.219999999999999,3.1850000000000023,0.0,Book,90
79,10,ebook_first,21.995000000000005,7.185000000000002,2.944999999999993,0.0,Book,90
79,11,ebook_first,21.995000000000005,7.149999999999977,2.75,0.0,Book,90
79,12,ebook_first,21.995000000000005,7.1200000000000045,2.590000000000032,0.0,Book,90
79,13,ebook_first,21.995000000000005,6.964999999999975,2.454999999999984,0.0,None,90
86,1,ebook_first,21.995,6.699999999999999,3.5,0.0,None,90
86,2,ebook_first,21.994999999999997,6.890000000000001,3.3550000000000004,0.0,eBook,90
86,3,ebook_first,21.995000000000005,6.86999999999999,3.575000000000003,0.0,eBook,90
86,4,ebook_first,21.995000000000005,6.864999999999995,3.4750000000000085,0.0,eBook,90
86,5,ebook_first,21.995000000000005,6.855000000000004,3.394999999999996,0.0,eBook,90
86,6,ebook_first,21.995000000000005,6.849999999999994,3.3299999999999983,0.0,eBook,90
86,7,ebook_first,21.995000000000005,6.664999999999992,3.280000000000001,0.0,None,90
86,8,ebook_first,21.995000000000005,6.810000000000002,3.125,0.0,Book,90
86,9,ebook_first,21.995000000000005,6.780000000000001,3.1850000000000023,0.0,Book,90
86,10,ebook_first,21.995000000000005,6.75,2.944999999999993,0.0,Book,90
86,11,ebook_first,21.995000000000005,6.725000000000023,2.75,0.0,Book,90
86,12,ebook_first,21.995000000000005,6.699999999999989,2.590000000000032,0.0,Book,90
86,13,ebook_first,21.995000000000005,6.555000000000007,2.454999999999984,0.0,None,90
92,1,ebook_first,23.065,6.93,3.5,63.90000000000008,None,90
92,2,ebook_first,23.160000000000004,6.835000000000001,3.3550000000000004,69.60000000000022,eBook,90
92,3,ebook_first,23.055000000000007,6.939999999999998,3.5799999999999983,63.30000000000041,eBook,90
92,4,ebook_first,23.015,6.980000000000004,3.4750000000000085,60.900000000000034,eBook,90
92,5,ebook_first,22.97500000000001,7.019999999999996,3.394999999999996,58.50000000000051,eBook,90
92,6,ebook_first,22.944999999999993,7.050000000000011,3.335000000000008,56.69999999999959,eBook,90
92,7,ebook_first,22.92500000000001,7.069999999999993,3.2849999999999966,55.50000000000068,None,90
92,8,ebook_first,22.909999999999997,7.085000000000008,3.125,54.599999999999795,Book,90
92,9,ebook_first,22.72,7.275000000000006,3.1899999999999977,43.19999999999993,Book,90
92,10,ebook_first,22.599999999999994,7.39500000000001,2.950000000000017,35.99999999999966,Book,90
92,11,ebook_first,22.5,7.399999999999977,2.7549999999999955,30.0,Book,90
92,12,ebook_first,22.375,7.394999999999982,2.590000000000032,22.5,Book,90
92,13,ebook_first,22.370000000000005,7.269999999999982,2.454999999999984,22.200000000000273,None,90
93,1,ebook_first,23.330000000000002,6.664999999999999,3.5,79.80000000000011,None,90
93,2,ebook_first,23.410000000000004,6.585000000000001,3.3550000000000004,84.60000000000022,eBook,90
93,3,ebook_first,23.310000000000002,6.685000000000002,3.5799999999999983,78.60000000000014,eBook,90
93,4,ebook_first,23.265,6.730000000000004,3.4750000000000085,75.90000000000003,eBook,90
93,5,ebook_first,23.230000000000004,6.765000000000001,3.394999999999996,73.80000000000024,eBook,90
93,6,ebook_first,23.200000000000017,6.7949999999999875,3.335000000000008,72.00000000000102,eBook,90
93,7,ebook_first,23.185000000000002,6.810000000000002,3.2849999999999966,71.10000000000014,None,90
93,8,ebook_first,23.164999999999992,6.8300000000000125,3.125,69.89999999999952,Book,90
93,9,ebook_first,22.974999999999994,7.02000000000001,3.1899999999999977,58.49999999999966,Book,90
93,10,ebook_first,22.860000000000014,7.134999999999991,2.950000000000017,51.60000000000082,Book,90
93,11,ebook_first,22.75999999999999,7.235000000000014,2.7549999999999955,45.599999999999454,Book,90
93,12,ebook_first,22.680000000000007,7.314999999999998,2.590000000000032,40.80000000000041,Book,90
93,13,ebook_first,22.735000000000014,7.259999999999991,2.454999999999984,44.10000000000082,None,90
87,1,ebook_first,22.465,7.135000000000002,3.5,27.89999999999999,None,90
87,2,ebook_first,22.43,7.340000000000003,3.3550000000000004,25.799999999999983,eBook,90
87,3,ebook_first,22.430000000000007,7.299999999999997,3.575000000000003,25.80000000000041,eBook,90
87,4,ebook_first,22.355000000000004,7.299999999999997,3.4750000000000085,21.30000000000024,eBook,90
87,5,ebook_first,22.290000000000006,7.299999999999997,3.394999999999996,17.400000000000375,eBook,90
87,6,ebook_first,22.24000000000001,7.299999999999983,3.3299999999999983,14.400000000000546,eBook,90
87,7,ebook_first,22.189999999999998,7.125,3.280000000000001,11.399999999999864,None,90
87,8,ebook_first,22.080000000000013,7.289999999999992,3.125,4.80000000000075,Book,90
87,9,ebook_first,21.995000000000005,7.2549999999999955,3.1850000000000023,0.0,Book,90
87,10,ebook_first,21.995000000000005,7.219999999999999,2.944999999999993,0.0,Book,90
87,11,ebook_first,21.995000000000005,7.185000000000002,2.75,0.0,Book,90
87,12,ebook_first,21.995000000000005,7.15500000000003,2.590000000000032,0.0,Book,90
87,13,ebook_first,21.995000000000005,7.009999999999991,2.454999999999984,0.0,None,90
78,1,ebook_first,21.995,6.794999999999998,3.5,0.0,None,90
78,2,ebook_first,21.994999999999997,7.025000000000006,3.3550000000000004,0.0,eBook,90
78,3,ebook_first,21.995000000000005,6.989999999999995,3.575000000000003,0.0,eBook,90
78,4,ebook_first,21.995000000000005,6.980000000000004,3.4750000000000085,0.0,eBook,90
78,5,ebook_first,21.995000000000005,6.969999999999999,3.394999999999996,0.0,eBook,90
78,6,ebook_first,21.995000000000005,6.965000000000003,3.3299999999999983,0.0,eBook,90
78,7,ebook_first,21.995000000000005,6.77000000000001,3.280000000000001,0.0,None,90
78,8,ebook_first,21.995000000000005,6.930000000000007,3.125,0.0,Book,90
78,9,ebook_first,21.995000000000005,6.884999999999991,3.1850000000000023,0.0,Book,90
78,10,ebook_first,21.995000000000005,6.85499999999999,2.944999999999993,0.0,Book,90
78,11,ebook_first,21.995000000000005,6.829999999999984,2.75,0.0,Book,90
78,12,ebook_first,21.995000000000005,6.800000000000011,2.590000000000032,0.0,Book,90
78,13,ebook_first,21.995000000000005,6.649999999999977,2.454999999999984,0.0,None,90
37,1,ebook_second,23.52,6.475000000000001,3.5,91.19999999999997,None,90
37,2,ebook_second,23.480000000000004,6.515000000000001,3.3550000000000004,88.80000000000024,Book,90
37,3,ebook_second,23.260000000000005,6.685000000000002,3.3900000000000006,75.6000000000003,Book,90
37,4,ebook_second,23.095,6.659999999999997,3.1200000000000045,65.69999999999993,Book,90
37,5,ebook_second,22.905,6.665000000000006,2.894999999999996,54.30000000000007,Book,90
37,6,ebook_second,22.74000000000001,6.6699999999999875,2.710000000000008,44.400000000000546,Book,90
37,7,ebook_second,22.735000000000014,6.539999999999992,2.555000000000007,44.10000000000082,None,90
37,8,ebook_second,22.905,6.715000000000003,2.460000000000008,54.30000000000007,eBook,90
37,9,ebook_second,23.02000000000001,6.689999999999998,2.835000000000008,61.200000000000614,eBook,90
37,10,ebook_second,23.064999999999998,6.689999999999998,2.8799999999999955,63.899999999999864,eBook,90
37,11,ebook_second,23.100000000000023,6.689999999999998,2.920000000000016,66.00000000000136,eBook,90
37,12,ebook_second,23.125,6.689999999999998,2.9499999999999886,67.5,eBook,90
37,13,ebook_second,23.129999999999995,6.535000000000025,2.9750000000000227,67.79999999999973,None,90
36,1,ebook_second,23.115000000000002,6.229999999999997,3.5,66.90000000000012,None,90
36,2,ebook_second,23.0,6.355000000000004,3.3550000000000004,60.0,Book,90
36,3,ebook_second,22.790000000000006,6.339999999999989,3.3900000000000006,47.400000000000375,Book,90
36,4,ebook_second,22.560000000000002,6.349999999999994,3.1200000000000045,33.600000000000136,Book,90
36,5,ebook_second,22.36500000000001,6.359999999999999,2.894999999999996,21.900000000000546,Book,90
36,6,ebook_second,22.205000000000013,6.364999999999981,2.710000000000008,12.30000000000075,Book,90
36,7,ebook_second,22.189999999999998,6.219999999999999,2.555000000000007,11.399999999999864,None,90
36,8,ebook_second,22.370000000000005,6.384999999999991,2.4550000000000125,22.200000000000273,eBook,90
36,9,ebook_second,22.474999999999994,6.380000000000024,2.835000000000008,28.49999999999966,eBook,90
36,10,ebook_second,22.525000000000006,6.375,2.8799999999999955,31.50000000000034,eBook,90
36,11,ebook_second,22.560000000000002,6.3799999999999955,2.920000000000016,33.600000000000136,eBook,90
36,12,ebook_second,22.58499999999998,6.380000000000052,2.9499999999999886,35.09999999999877,eBook,90
36,13,ebook_second,22.57499999999999,6.220000000000027,2.9750000000000227,34.49999999999932,None,90
34,1,ebook_second,23.445,6.550000000000001,3.5,86.70000000000002,None,90
34,2,ebook_second,23.4,6.595000000000006,3.3550000000000004,83.99999999999991,Book,90
34,3,ebook_second,23.185000000000002,6.810000000000002,3.3900000000000006,71.10000000000014,Book,90
34,4,ebook_second,23.055000000000007,6.939999999999998,3.1200000000000045,63.30000000000041,Book,90
34,5,ebook_second,22.945000000000007,6.944999999999993,2.894999999999996,56.70000000000044,Book,90
34,6,ebook_second,22.805000000000007,6.935000000000002,2.710000000000008,48.30000000000041,Book,90
34,7,ebook_second,22.80000000000001,6.799999999999983,2.555000000000007,48.00000000000068,None,90
34,8,ebook_second,22.950000000000017,7.0,2.460000000000008,57.00000000000102,eBook,90
34,9,ebook_second,23.075000000000017,6.9199999999999875,2.835000000000008,64.50000000000102,eBook,90
34,10,ebook_second,23.105000000000018,6.889999999999986,2.8799999999999955,66.30000000000109,eBook,90
34,11,ebook_second,23.120000000000005,6.875,2.920000000000016,67.20000000000027,eBook,90
34,12,ebook_second,23.13499999999999,6.860000000000014,2.9499999999999886,68.09999999999945,eBook,90
34,13,ebook_second,23.129999999999995,6.835000000000036,2.9750000000000227,67.79999999999973,None,90
32,1,ebook_second,22.745,6.344999999999999,3.5,44.70000000000006,None,90
32,2,ebook_second,22.6,6.490000000000002,3.3550000000000004,36.000000000000085,Book,90
32,3,ebook_second,22.405,6.469999999999999,3.3900000000000006,24.300000000000068,Book,90
32,4,ebook_second,22.174999999999997,6.480000000000004,3.1200000000000045,10.49999999999983,Book,90
32,5,ebook_second,21.995000000000005,6.484999999999999,2.894999999999996,0.0,Book,90
32,6,ebook_second,21.995000000000005,6.474999999999994,2.710000000000008,0.0,Book,90
32,7,ebook_second,21.995000000000005,6.310000000000002,2.555000000000007,0.0,None,90
32,8,ebook_second,21.995000000000005,6.509999999999991,2.4550000000000125,0.0,eBook,90
32,9,ebook_second,22.080000000000013,6.509999999999991,2.835000000000008,4.80000000000075,eBook,90
32,10,ebook_second,22.129999999999995,6.510000000000019,2.8799999999999955,7.799999999999727,eBook,90
32,11,ebook_second,22.170000000000016,6.509999999999991,2.920000000000016,10.200000000000955,eBook,90
32,12,ebook_second,22.194999999999993,6.509999999999991,2.9499999999999886,11.69999999999959,eBook,90
32,13,ebook_second,22.180000000000007,6.339999999999975,2.9750000000000227,10.80000000000041,None,90
33,1,ebook_second,23.23,6.649999999999999,3.5,73.80000000000003,None,90
33,2,ebook_second,23.145000000000003,6.769999999999996,3.3550000000000004,68.70000000000019,Book,90
33,3,ebook_second,22.950000000000003,6.734999999999999,3.3900000000000006,57.00000000000017,Book,90
33,4,ebook_second,22.72,6.7450000000000045,3.1200000000000045,43.19999999999993,Book,90
33,5,ebook_second,22.525000000000006,6.7549999999999955,2.894999999999996,31.50000000000034,Book,90
33,6,ebook_second,22.360000000000014,6.759999999999991,2.710000000000008,21.60000000000082,Book,90
33,7,ebook_second,22.345,6.6200000000000045,2.555000000000007,20.699999999999932,None,90
33,8,ebook_second,22.5,6.814999999999998,2.460000000000008,30.0,eBook,90
33,9,ebook_second,22.629999999999995,6.784999999999997,2.835000000000008,37.79999999999973,eBook,90
33,10,ebook_second,22.680000000000007,6.780000000000001,2.8799999999999955,40.80000000000041,eBook,90
33,11,ebook_second,22.70999999999998,6.785000000000025,2.920000000000016,42.59999999999877,eBook,90
33,12,ebook_second,22.74000000000001,6.785000000000025,2.9499999999999886,44.400000000000546,eBook,90
33,13,ebook_second,22.735000000000014,6.615000000000009,2.9750000000000227,44.10000000000082,None,90
111,1,ebook_second,21.995,6.870000000000001,3.5,0.0,None,90
111,2,ebook_second,21.994999999999997,6.9950000000000045,3.3550000000000004,0.0,Book,90
111,3,ebook_second,21.995000000000005,6.954999999999998,3.3900000000000006,0.0,Book,90
111,4,ebook_second,21.995000000000005,6.924999999999997,3.1200000000000045,0.0,Book,90
111,5,ebook_second,21.995000000000005,6.894999999999996,2.894999999999996,0.0,Book,90
111,6,ebook_second,21.995000000000005,6.865000000000009,2.710000000000008,0.0,Book,90
111,7,ebook_second,21.995000000000005,6.719999999999999,2.555000000000007,0.0,None,90
111,8,ebook_second,21.995000000000005,6.914999999999992,2.4550000000000125,0.0,eBook,90
111,9,ebook_second,21.995000000000005,6.925000000000011,2.835000000000008,0.0,eBook,90
111,10,ebook_second,21.995000000000005,6.935000000000002,2.8799999999999955,0.0,eBook,90
111,11,ebook_second,21.995000000000005,6.944999999999993,2.920000000000016,0.0,eBook,90
111,12,ebook_second,21.995000000000005,6.949999999999989,2.9499999999999886,0.0,eBook,90
111,13,ebook_second,21.995000000000005,6.7900000000000205,2.9750000000000227,0.0,None,90
83,1,ebook_second,22.085,7.204999999999998,3.5,5.100000000000051,None,90
83,2,ebook_second,21.994999999999997,7.365000000000002,3.3550000000000004,0.0,Book,90
83,3,ebook_second,21.995000000000005,7.304999999999993,3.3900000000000006,0.0,Book,90
83,4,ebook_second,21.995000000000005,7.265000000000001,3.1200000000000045,0.0,Book,90
83,5,ebook_second,21.995000000000005,7.224999999999994,2.894999999999996,0.0,Book,90
83,6,ebook_second,21.995000000000005,7.189999999999998,2.710000000000008,0.0,Book,90
83,7,ebook_second,21.995000000000005,7.039999999999992,2.555000000000007,0.0,None,90
83,8,ebook_second,21.995000000000005,7.264999999999986,2.4550000000000125,0.0,eBook,90
83,9,ebook_second,21.995000000000005,7.27000000000001,2.835000000000008,0.0,eBook,90
83,10,ebook_second,21.995000000000005,7.280000000000001,2.8799999999999955,0.0,eBook,90
83,11,ebook_second,21.995000000000005,7.2900000000000205,2.920000000000016,0.0,eBook,90
83,12,ebook_second,21.995000000000005,7.295000000000016,2.9499999999999886,0.0,eBook,90
83,13,ebook_second,21.995000000000005,7.125,2.9750000000000227,0.0,None,90
54,1,ebook_second,22.240000000000002,6.924999999999997,3.5,14.40000000000012,None,90
54,2,ebook_second,22.035000000000004,7.114999999999995,3.3550000000000004,2.1000000000002217,Book,90
54,3,ebook_second,21.995000000000005,7.064999999999998,3.3900000000000006,0.0,Book,90
54,4,ebook_second,21.995000000000005,7.034999999999997,3.1200000000000045,0.0,Book,90
54,5,ebook_second,21.995000000000005,7.0,2.894999999999996,0.0,Book,90
54,6,ebook_second,21.995000000000005,6.969999999999999,2.710000000000008,0.0,Book,90
54,7,ebook_second,21.995000000000005,6.805000000000007,2.555000000000007,0.0,None,90
