simulation_idx,day,simulation_condition,sleep_onset,sleep_duration,cbtmin,sleep_latency_minutes,daily_condition
31,13,ebook_first,22.57499999999999,7.420000000000016,3.5950000000000273,34.49999999999932,None
31,1,ebook_second,23.245,6.75,4.965,74.70000000000006,None
31,2,ebook_second,23.14,6.855000000000004,4.620000000000001,68.40000000000003,Book
31,3,ebook_second,23.004999999999995,6.990000000000009,4.545000000000002,60.29999999999973,Book
31,4,ebook_second,22.885000000000005,7.109999999999999,4.275000000000006,53.10000000000031,Book
31,5,ebook_second,22.790000000000006,7.204999999999998,4.049999999999997,47.400000000000375,Book
31,6,ebook_second,22.715000000000003,7.280000000000001,3.8700000000000045,42.900000000000205,Book
31,7,ebook_second,22.640000000000015,7.35499999999999,3.7299999999999898,38.40000000000089,None
31,8,ebook_second,22.875,7.1200000000000045,3.509999999999991,52.5,eBook
31,9,ebook_second,22.890000000000015,7.10499999999999,3.914999999999992,53.40000000000089,eBook
31,10,ebook_second,22.930000000000007,7.064999999999998,4.009999999999991,55.80000000000041,eBook
31,11,ebook_second,22.954999999999984,7.0400000000000205,4.0800000000000125,57.299999999999045,eBook
31,12,ebook_second,22.980000000000018,7.014999999999986,4.134999999999991,58.80000000000109,eBook
31,13,ebook_second,22.845000000000027,7.149999999999977,4.175000000000011,50.70000000000164,None
35,1,regular,22.325,7.565000000000001,3.0650000000000013,19.499999999999957,None
35,2,regular,22.325000000000003,7.559999999999995,3.0650000000000013,19.50000000000017,None
35,3,regular,22.325000000000003,7.560000000000002,3.0649999999999977,19.50000000000017,None
35,4,regular,22.325000000000003,7.560000000000002,3.0600000000000023,19.50000000000017,None
35,5,regular,22.325000000000003,7.560000000000002,3.0600000000000023,19.50000000000017,None
35,6,regular,22.325000000000017,7.559999999999974,3.0600000000000023,19.500000000001023,None
35,7,regular,22.325000000000017,7.559999999999974,3.0600000000000023,19.500000000001023,None
35,8,regular,22.325000000000017,7.559999999999974,3.0600000000000023,19.500000000001023,None
35,9,regular,22.325000000000017,7.559999999999974,3.0600000000000023,19.500000000001023,None
35,10,regular,22.325000000000017,7.560000000000002,3.0600000000000023,19.500000000001023,None
35,11,regular,22.32499999999999,7.560000000000002,3.0600000000000023,19.499999999999318,None
35,12,regular,22.32499999999999,7.560000000000002,3.0600000000000023,19.499999999999318,None
35,13,regular,22.32499999999999,7.560000000000002,3.0600000000000023,19.499999999999318,None
35,1,ebook_first,22.02,7.315000000000001,3.0650000000000013,1.1999999999999744,None
35,2,ebook_first,21.994999999999997,7.505000000000003,2.5150000000000006,0.0,eBook
35,3,ebook_first,21.995000000000005,7.450000000000003,2.6700000000000017,0.0,eBook
35,4,ebook_first,21.995000000000005,7.429999999999993,2.5649999999999977,0.0,eBook
35,5,ebook_first,21.995000000000005,7.409999999999997,2.490000000000009,0.0,eBook
35,6,ebook_first,21.995000000000005,7.400000000000006,2.4399999999999977,0.0,eBook
35,7,ebook_first,21.995000000000005,7.175000000000011,2.405000000000001,0.0,None
35,8,ebook_first,21.995000000000005,7.284999999999997,1.9699999999999989,0.0,Book
35,9,ebook_first,21.995000000000005,7.210000000000008,1.9749999999999943,0.0,Book
35,10,ebook_first,21.995000000000005,7.159999999999997,1.7750000000000057,0.0,Book
35,11,ebook_first,21.995000000000005,7.125,1.6299999999999955,0.0,Book
35,12,ebook_first,21.995000000000005,7.095000000000027,1.5249999999999773,0.0,Book
35,13,ebook_first,21.995000000000005,6.925000000000011,1.4449999999999932,0.0,None
35,1,ebook_second,22.02,7.315000000000001,3.0650000000000013,1.1999999999999744,None
35,2,ebook_second,21.994999999999997,7.420000000000002,2.5150000000000006,0.0,Book
35,3,ebook_second,21.995000000000005,7.304999999999993,2.3900000000000006,0.0,Book
35,4,ebook_second,21.995000000000005,7.234999999999999,2.0799999999999983,0.0,Book
35,5,ebook_second,21.995000000000005,7.179999999999993,1.855000000000004,0.0,Book
35,6,ebook_second,21.995000000000005,7.139999999999986,1.6899999999999977,0.0,Book
35,7,ebook_second,21.995000000000005,6.960000000000008,1.5649999999999977,0.0,None
35,8,ebook_second,21.995000000000005,7.175000000000011,1.289999999999992,0.0,eBook
35,9,ebook_second,21.995000000000005,7.22999999999999,1.789999999999992,0.0,eBook
35,10,ebook_second,21.995000000000005,7.27000000000001,1.9399999999999977,0.0,eBook
35,11,ebook_second,21.995000000000005,7.300000000000011,2.0500000000000114,0.0,eBook
35,12,ebook_second,21.995000000000005,7.319999999999993,2.125,0.0,eBook
35,13,ebook_second,21.995000000000005,7.1200000000000045,2.180000000000007,0.0,None
36,1,regular,22.645,7.350000000000001,3.6700000000000017,38.699999999999974,None
36,2,regular,22.645000000000003,7.350000000000001,3.6700000000000017,38.70000000000019,None
36,3,regular,22.644999999999996,7.3500000000000085,3.664999999999999,38.69999999999976,None
36,4,regular,22.644999999999996,7.3500000000000085,3.6650000000000063,38.69999999999976,None
36,5,regular,22.644999999999996,7.3500000000000085,3.6650000000000063,38.69999999999976,None
36,6,regular,22.64500000000001,7.349999999999994,3.6650000000000063,38.700000000000614,None
36,7,regular,22.64500000000001,7.349999999999994,3.664999999999992,38.700000000000614,None
36,8,regular,22.64500000000001,7.349999999999994,3.664999999999992,38.700000000000614,None
36,9,regular,22.64500000000001,7.349999999999994,3.664999999999992,38.700000000000614,None
36,10,regular,22.64500000000001,7.349999999999994,3.664999999999992,38.700000000000614,None
36,11,regular,22.644999999999982,7.350000000000023,3.664999999999992,38.69999999999891,None
36,12,regular,22.644999999999982,7.350000000000023,3.6650000000000205,38.69999999999891,None
36,13,regular,22.644999999999982,7.350000000000023,3.6650000000000205,38.69999999999891,None
36,1,ebook_first,22.465,7.525000000000002,3.6700000000000017,27.89999999999999,None
36,2,ebook_first,22.585,7.410000000000004,3.280000000000001,35.10000000000005,eBook
36,3,ebook_first,22.5,7.4950000000000045,3.469999999999999,30.0,eBook
36,4,ebook_first,22.47500000000001,7.519999999999996,3.3799999999999955,28.50000000000051,eBook
36,5,ebook_first,22.455,7.540000000000006,3.3149999999999977,27.299999999999898,eBook
36,6,ebook_first,22.439999999999998,7.555000000000007,3.269999999999996,26.399999999999864,eBook
36,7,ebook_first,22.275000000000006,7.4199999999999875,3.240000000000009,16.50000000000034,None
36,8,ebook_first,22.140000000000015,7.594999999999999,2.914999999999992,8.400000000000887,Book
36,9,ebook_first,22.034999999999997,7.5400000000000205,2.9550000000000125,2.0999999999997954,Book
36,10,ebook_first,21.995000000000005,7.514999999999986,2.75,0.0,Book
36,11,ebook_first,21.995000000000005,7.485000000000014,2.605000000000018,0.0,Book
36,12,ebook_first,21.995000000000005,7.4599999999999795,2.4950000000000045,0.0,Book
36,13,ebook_first,21.995000000000005,7.314999999999998,2.4150000000000205,0.0,None
36,1,ebook_second,22.465,7.525000000000002,3.6700000000000017,27.89999999999999,None
36,2,ebook_second,22.425000000000004,7.57,3.280000000000001,25.500000000000256,Book
36,3,ebook_second,22.25,7.534999999999997,3.230000000000004,15.0,Book
36,4,ebook_second,22.045,7.534999999999997,2.9549999999999983,2.7000000000001023,Book
36,5,ebook_second,21.995000000000005,7.515000000000001,2.7549999999999955,0.0,Book
36,6,ebook_second,21.995000000000005,7.484999999999985,2.605000000000004,0.0,Book
36,7,ebook_second,21.995000000000005,7.335000000000008,2.5,0.0,None
36,8,ebook_second,21.995000000000005,7.590000000000003,2.319999999999993,0.0,eBook
36,9,ebook_second,22.085000000000008,7.585000000000008,2.780000000000001,5.1000000000004775,eBook
36,10,ebook_second,22.17500000000001,7.5849999999999795,2.890000000000015,10.500000000000682,eBook
36,11,ebook_second,22.235000000000014,7.5849999999999795,2.969999999999999,14.100000000000819,eBook
36,12,ebook_second,22.285000000000025,7.579999999999984,3.0300000000000296,17.1000000000015,eBook
36,13,ebook_second,22.150000000000034,7.409999999999968,3.069999999999993,9.000000000002046,None
37,1,regular,22.935,7.060000000000002,4.295000000000002,56.09999999999992,None
37,2,regular,22.935000000000002,7.060000000000002,4.289999999999999,56.100000000000136,None
37,3,regular,22.935000000000002,7.060000000000002,4.289999999999999,56.100000000000136,None
37,4,regular,22.935000000000002,7.060000000000002,4.284999999999997,56.100000000000136,None
37,5,regular,22.935000000000002,7.060000000000002,4.284999999999997,56.100000000000136,None
37,6,regular,22.935000000000002,7.060000000000002,4.284999999999997,56.100000000000136,None
37,7,regular,22.935000000000002,7.060000000000002,4.284999999999997,56.100000000000136,None
37,8,regular,22.935000000000002,7.060000000000002,4.284999999999997,56.100000000000136,None
37,9,regular,22.935000000000002,7.060000000000002,4.284999999999997,56.100000000000136,None
37,10,regular,22.935000000000002,7.060000000000002,4.284999999999997,56.100000000000136,None
37,11,regular,22.935000000000002,7.060000000000002,4.284999999999997,56.100000000000136,None
37,12,regular,22.935000000000002,7.060000000000002,4.285000000000025,56.100000000000136,None
37,13,regular,22.935000000000002,7.060000000000002,4.285000000000025,56.100000000000136,None
37,1,ebook_first,22.88,7.115000000000002,4.295000000000002,52.79999999999994,None
37,2,ebook_first,22.985,7.010000000000005,4.060000000000002,59.099999999999966,eBook
37,3,ebook_first,22.915000000000006,7.079999999999998,4.289999999999999,54.900000000000375,eBook
37,4,ebook_first,22.89,7.105000000000004,4.215000000000003,53.400000000000034,eBook
37,5,ebook_first,22.870000000000005,7.125,4.159999999999997,52.20000000000027,eBook
37,6,ebook_first,22.860000000000014,7.134999999999991,4.1200000000000045,51.60000000000082,eBook
37,7,ebook_first,22.78,7.215000000000003,4.090000000000003,46.80000000000007,None
37,8,ebook_first,22.80000000000001,7.194999999999993,3.875,48.00000000000068,Book
37,9,ebook_first,22.659999999999997,7.335000000000008,3.9550000000000125,39.599999999999795,Book
37,10,ebook_first,22.590000000000003,7.405000000000001,3.7549999999999955,35.400000000000205,Book
37,11,ebook_first,22.53000000000003,7.464999999999975,3.605000000000018,31.800000000001774,Book
37,12,ebook_first,22.485000000000014,7.509999999999991,3.490000000000009,29.10000000000082,Book
37,13,ebook_first,22.49000000000001,7.5049999999999955,3.410000000000025,29.400000000000546,None
37,1,ebook_second,22.88,7.115000000000002,4.295000000000002,52.79999999999994,None
37,2,ebook_second,22.869999999999997,7.125000000000007,4.060000000000002,52.19999999999985,Book
37,3,ebook_second,22.715000000000003,7.280000000000001,4.094999999999999,42.900000000000205,Book
37,4,ebook_second,22.629999999999995,7.365000000000009,3.8599999999999994,37.79999999999973,Book
37,5,ebook_second,22.560000000000002,7.435000000000002,3.6850000000000023,33.600000000000136,Book
37,6,ebook_second,22.50999999999999,7.485000000000014,3.549999999999997,30.599999999999454,Book
37,7,ebook_second,22.50999999999999,7.485000000000014,3.450000000000017,30.599999999999454,None
37,8,ebook_second,22.74000000000001,7.2549999999999955,3.3549999999999898,44.400000000000546,eBook
37,9,ebook_second,22.730000000000018,7.264999999999986,3.7750000000000057,43.80000000000109,eBook
37,10,ebook_second,22.765000000000015,7.22999999999999,3.844999999999999,45.90000000000089,eBook
37,11,ebook_second,22.78000000000003,7.214999999999975,3.9000000000000057,46.80000000000177,eBook
37,12,ebook_second,22.79000000000002,7.204999999999984,3.9350000000000023,47.40000000000123,eBook
37,13,ebook_second,22.725000000000023,7.269999999999982,3.9599999999999795,43.500000000001364,None
38,1,regular,23.255,6.740000000000002,4.954999999999998,75.29999999999994,None
38,2,regular,23.255000000000003,6.740000000000002,4.955000000000002,75.30000000000015,None
38,3,regular,23.254999999999995,6.740000000000009,4.954999999999998,75.29999999999973,None
38,4,regular,23.25,6.7450000000000045,4.950000000000003,75.0,None
38,5,regular,23.254999999999995,6.740000000000009,4.950000000000003,75.29999999999973,None
38,6,regular,23.25,6.7450000000000045,4.950000000000003,75.0,None
38,7,regular,23.254999999999995,6.740000000000009,4.950000000000017,75.29999999999973,None
38,8,regular,23.25,6.7450000000000045,4.950000000000017,75.0,None
38,9,regular,23.254999999999995,6.740000000000009,4.950000000000017,75.29999999999973,None
38,10,regular,23.25,6.7450000000000045,4.950000000000017,75.0,None
38,11,regular,23.254999999999995,6.740000000000009,4.950000000000017,75.29999999999973,None
38,12,regular,23.25,6.7450000000000045,4.949999999999989,75.0,None
38,13,regular,23.254999999999995,6.740000000000009,4.949999999999989,75.29999999999973,None
38,1,ebook_first,23.32,6.675000000000001,4.954999999999998,79.20000000000002,None
38,2,ebook_first,23.410000000000004,6.585000000000001,4.885000000000002,84.60000000000022,eBook
38,3,ebook_first,23.364999999999995,6.63000000000001,5.160000000000004,81.8999999999997,eBook
38,4,ebook_first,23.35000000000001,6.644999999999996,5.114999999999995,81.00000000000051,eBook
38,5,ebook_first,23.33,6.665000000000006,5.075000000000003,79.7999999999999,eBook
38,6,ebook_first,23.319999999999993,6.675000000000011,5.040000000000006,79.19999999999959,eBook
38,7,ebook_first,23.330000000000013,6.664999999999992,5.015000000000015,79.80000000000075,None
38,8,ebook_first,23.345,6.650000000000006,4.914999999999992,80.69999999999993,Book
38,9,ebook_first,23.230000000000018,6.764999999999986,5.030000000000001,73.80000000000109,Book
38,10,ebook_first,23.150000000000006,6.844999999999999,4.844999999999999,69.00000000000034,Book
38,11,ebook_first,23.090000000000032,6.904999999999973,4.689999999999998,65.40000000000191,Book
38,12,ebook_first,23.04000000000002,6.954999999999984,4.569999999999993,62.40000000000123,Book
38,13,ebook_first,23.090000000000032,6.904999999999973,4.475000000000023,65.40000000000191,None
38,1,ebook_second,23.32,6.675000000000001,4.954999999999998,79.20000000000002,None
38,2,ebook_second,23.335,6.660000000000004,4.885000000000002,80.10000000000005,Book
38,3,ebook_second,23.22,6.775000000000006,5.015000000000001,73.19999999999993,Book
38,4,ebook_second,23.144999999999996,6.8500000000000085,4.829999999999998,68.69999999999976,Book
38,5,ebook_second,23.085000000000008,6.909999999999997,4.680000000000007,65.10000000000048,Book
38,6,ebook_second,23.039999999999992,6.9550000000000125,4.560000000000002,62.39999999999952,Book
38,7,ebook_second,23.085000000000008,6.909999999999997,4.469999999999999,65.10000000000048,None
38,8,ebook_second,23.254999999999995,6.740000000000009,4.450000000000017,75.29999999999973,eBook
38,9,ebook_second,23.24000000000001,6.7549999999999955,4.8300000000000125,74.40000000000055,eBook
38,10,ebook_second,23.25999999999999,6.735000000000014,4.8700000000000045,75.59999999999945,eBook
38,11,ebook_second,23.264999999999986,6.730000000000018,4.890000000000015,75.89999999999918,eBook
38,12,ebook_second,23.269999999999982,6.725000000000023,4.90500000000003,76.19999999999891,eBook
38,13,ebook_second,23.29000000000002,6.704999999999984,4.9150000000000205,77.40000000000123,None
40,1,regular,21.995,7.294999999999998,2.2250000000000014,0.0,None
40,2,regular,21.994999999999997,7.290000000000006,2.2250000000000014,0.0,None
40,3,regular,21.995000000000005,7.289999999999992,2.2250000000000014,0.0,None
40,4,regular,21.995000000000005,7.289999999999992,2.219999999999999,0.0,None
40,5,regular,21.995000000000005,7.289999999999992,2.219999999999999,0.0,None
40,6,regular,21.995000000000005,7.289999999999992,2.219999999999999,0.0,None
40,7,regular,21.995000000000005,7.289999999999992,2.219999999999999,0.0,None
40,8,regular,21.995000000000005,7.289999999999992,2.219999999999999,0.0,None
40,9,regular,21.995000000000005,7.289999999999992,2.219999999999999,0.0,None
40,10,regular,21.995000000000005,7.289999999999992,2.219999999999999,0.0,None
40,11,regular,21.995000000000005,7.2900000000000205,2.219999999999999,0.0,None
40,12,regular,21.995000000000005,7.2900000000000205,2.2200000000000273,0.0,None
40,13,regular,21.995000000000005,7.2900000000000205,2.2200000000000273,0.0,None
40,1,ebook_first,21.995,7.030000000000001,2.2250000000000014,0.0,None
40,2,ebook_first,21.994999999999997,7.130000000000003,1.625,0.0,eBook
40,3,ebook_first,21.995000000000005,7.064999999999998,1.7650000000000006,0.0,eBook
40,4,ebook_first,21.995000000000005,7.0249999999999915,1.6350000000000051,0.0,eBook
40,5,ebook_first,21.995000000000005,6.989999999999995,1.5349999999999966,0.0,eBook
40,6,ebook_first,21.995000000000005,6.965000000000003,1.460000000000008,0.0,eBook
40,7,ebook_first,21.995000000000005,6.775000000000006,1.4050000000000011,0.0,None
40,8,ebook_first,21.995000000000005,6.865000000000009,0.9099999999999966,0.0,Book
40,9,ebook_first,21.995000000000005,6.77000000000001,0.8900000000000148,0.0,Book
40,10,ebook_first,21.995000000000005,6.7050000000000125,0.6599999999999966,0.0,Book
40,11,ebook_first,21.995000000000005,6.649999999999977,0.4800000000000182,0.0,Book
40,12,ebook_first,21.995000000000005,6.610000000000014,0.34000000000003183,0.0,Book
40,13,ebook_first,21.995000000000005,6.40500000000003,0.2300000000000182,0.0,None
40,1,ebook_second,21.995,7.030000000000001,2.2250000000000014,0.0,None
40,2,ebook_second,21.994999999999997,7.075000000000003,1.625,0.0,Book
40,3,ebook_second,21.995000000000005,6.929999999999993,1.4500000000000028,0.0,Book
40,4,ebook_second,21.995000000000005,6.829999999999998,1.0900000000000034,0.0,Book
40,5,ebook_second,21.995000000000005,6.75,0.8200000000000074,0.0,Book
40,6,ebook_second,21.995000000000005,6.689999999999998,0.605000000000004,0.0,Book
40,7,ebook_second,21.995000000000005,6.474999999999994,0.4399999999999977,0.0,None
40,8,ebook_second,21.995000000000005,6.60499999999999,0.06499999999999773,0.0,eBook
40,9,ebook_second,21.995000000000005,6.659999999999997,0.5550000000000068,0.0,eBook
40,10,ebook_second,21.995000000000005,6.7050000000000125,0.6850000000000023,0.0,eBook
40,11,ebook_second,21.995000000000005,6.740000000000009,0.789999999999992,0.0,eBook
40,12,ebook_second,21.995000000000005,6.769999999999982,0.875,0.0,eBook
40,13,ebook_second,21.995000000000005,6.6200000000000045,0.9449999999999932,0.0,None
41,1,regular,22.055,7.595000000000002,2.835000000000001,3.299999999999983,None
41,2,regular,22.055,7.590000000000003,2.830000000000002,3.299999999999983,None
41,3,regular,22.049999999999997,7.594999999999999,2.8299999999999983,2.9999999999998295,None
41,4,regular,22.055000000000007,7.589999999999989,2.8299999999999983,3.3000000000004093,None
41,5,regular,22.049999999999997,7.594999999999999,2.825000000000003,2.9999999999998295,None
41,6,regular,22.055000000000007,7.590000000000003,2.825000000000003,3.3000000000004093,None
41,7,regular,22.05000000000001,7.594999999999999,2.825000000000017,3.000000000000682,None
41,8,regular,22.05000000000001,7.590000000000003,2.825000000000017,3.000000000000682,None
41,9,regular,22.05000000000001,7.594999999999999,2.825000000000017,3.000000000000682,None
41,10,regular,22.05000000000001,7.590000000000003,2.825000000000017,3.000000000000682,None
41,11,regular,22.05000000000001,7.59499999999997,2.825000000000017,3.000000000000682,None
41,12,regular,22.05000000000001,7.589999999999975,2.8249999999999886,3.000000000000682,None
41,13,regular,22.05000000000001,7.59499999999997,2.8249999999999886,3.000000000000682,None
41,1,ebook_first,21.995,7.34,2.835000000000001,0.0,None
41,2,ebook_first,21.994999999999997,7.515000000000001,2.41,0.0,eBook
41,3,ebook_first,21.995000000000005,7.450000000000003,2.5900000000000034,0.0,eBook
41,4,ebook_first,21.995000000000005,7.424999999999997,2.4849999999999994,0.0,eBook
41,5,ebook_first,21.995000000000005,7.405000000000001,2.4099999999999966,0.0,eBook
41,6,ebook_first,21.995000000000005,7.389999999999986,2.3599999999999994,0.0,eBook
41,7,ebook_first,21.995000000000005,7.199999999999989,2.319999999999993,0.0,None
41,8,ebook_first,21.995000000000005,7.314999999999998,1.9850000000000136,0.0,Book
41,9,ebook_first,21.995000000000005,7.215000000000003,1.9800000000000182,0.0,Book
41,10,ebook_first,21.995000000000005,7.155000000000001,1.7549999999999955,0.0,Book
41,11,ebook_first,21.995000000000005,7.110000000000014,1.585000000000008,0.0,Book
41,12,ebook_first,21.995000000000005,7.069999999999993,1.454999999999984,0.0,Book
41,13,ebook_first,21.995000000000005,6.910000000000025,1.3550000000000182,0.0,None
41,1,ebook_second,21.995,7.34,2.835000000000001,0.0,None
41,2,ebook_second,21.994999999999997,7.430000000000007,2.41,0.0,Book
41,3,ebook_second,21.995000000000005,7.304999999999993,2.3149999999999977,0.0,Book
41,4,ebook_second,21.995000000000005,7.224999999999994,2.0,0.0,Book
41,5,ebook_second,21.995000000000005,7.159999999999997,1.769999999999996,0.0,Book
41,6,ebook_second,21.995000000000005,7.109999999999985,1.6000000000000085,0.0,Book
41,7,ebook_second,21.995000000000005,6.944999999999993,1.4650000000000034,0.0,None
41,8,ebook_second,21.995000000000005,7.159999999999997,1.2700000000000102,0.0,eBook
41,9,ebook_second,21.995000000000005,7.199999999999989,1.7549999999999955,0.0,eBook
41,10,ebook_second,21.995000000000005,7.240000000000009,1.8700000000000045,0.0,eBook
41,11,ebook_second,21.995000000000005,7.269999999999982,1.9650000000000034,0.0,eBook
41,12,ebook_second,21.995000000000005,7.2900000000000205,2.0300000000000296,0.0,eBook
41,13,ebook_second,21.995000000000005,7.1299999999999955,2.079999999999984,0.0,None
42,1,regular,22.435,7.560000000000002,3.3900000000000006,26.099999999999923,None
42,2,regular,22.435000000000002,7.560000000000002,3.3850000000000016,26.100000000000136,None
42,3,regular,22.435000000000002,7.560000000000002,3.384999999999998,26.100000000000136,None
42,4,regular,22.430000000000007,7.564999999999998,3.385000000000005,25.80000000000041,None
42,5,regular,22.435000000000002,7.560000000000002,3.3799999999999955,26.100000000000136,None
42,6,regular,22.430000000000007,7.564999999999998,3.3800000000000097,25.80000000000041,None
42,7,regular,22.435000000000002,7.560000000000002,3.3799999999999955,26.100000000000136,None
42,8,regular,22.430000000000007,7.564999999999998,3.3799999999999955,25.80000000000041,None
42,9,regular,22.435000000000002,7.560000000000002,3.3799999999999955,26.100000000000136,None
42,10,regular,22.430000000000007,7.564999999999998,3.3799999999999955,25.80000000000041,None
42,11,regular,22.435000000000002,7.560000000000002,3.3799999999999955,26.100000000000136,None
42,12,regular,22.430000000000007,7.564999999999998,3.3799999999999955,25.80000000000041,None
42,13,regular,22.435000000000002,7.560000000000002,3.3799999999999955,26.100000000000136,None
42,1,ebook_first,22.355,7.550000000000001,3.3900000000000006,21.300000000000026,None
42,2,ebook_first,22.425000000000004,7.57,3.1350000000000016,25.500000000000256,eBook
42,3,ebook_first,22.385000000000005,7.609999999999999,3.3500000000000014,23.100000000000307,eBook
42,4,ebook_first,22.355000000000004,7.640000000000001,3.260000000000005,21.30000000000024,eBook
42,5,ebook_first,22.335000000000008,7.6499999999999915,3.1950000000000074,20.100000000000477,eBook
42,6,ebook_first,22.319999999999993,7.640000000000015,3.155000000000001,19.19999999999959,eBook
42,7,ebook_first,22.22,7.485000000000014,3.125,13.199999999999932,None
42,8,ebook_first,22.090000000000003,7.650000000000006,2.9099999999999966,5.400000000000205,Book
42,9,ebook_first,21.995000000000005,7.585000000000008,2.944999999999993,0.0,Book
42,10,ebook_first,21.995000000000005,7.539999999999992,2.7249999999999943,0.0,Book
42,11,ebook_first,21.995000000000005,7.5049999999999955,2.5649999999999977,0.0,Book
42,12,ebook_first,21.995000000000005,7.475000000000023,2.444999999999993,0.0,Book
42,13,ebook_first,21.995000000000005,7.355000000000018,2.355000000000018,0.0,None
42,1,ebook_second,22.355,7.550000000000001,3.3900000000000006,21.300000000000026,None
42,2,ebook_second,22.275,7.650000000000006,3.1350000000000016,16.499999999999915,Book
42,3,ebook_second,22.11,7.590000000000003,3.1200000000000045,6.599999999999966,Book
42,4,ebook_second,21.995000000000005,7.564999999999998,2.8500000000000085,0.0,Book
42,5,ebook_second,21.995000000000005,7.5249999999999915,2.655000000000001,0.0,Book
42,6,ebook_second,21.995000000000005,7.490000000000009,2.510000000000005,0.0,Book
42,7,ebook_second,21.995000000000005,7.3700000000000045,2.405000000000001,0.0,None
42,8,ebook_second,21.995000000000005,7.6299999999999955,2.335000000000008,0.0,eBook
42,9,ebook_second,22.025000000000006,7.6299999999999955,2.780000000000001,1.500000000000341,eBook
42,10,ebook_second,22.085000000000008,7.639999999999986,2.8600000000000136,5.1000000000004775,eBook
42,11,ebook_second,22.129999999999995,7.639999999999986,2.920000000000016,7.799999999999727,eBook
42,12,ebook_second,22.16500000000002,7.639999999999986,2.9599999999999795,9.900000000001228,eBook
42,13,ebook_second,22.100000000000023,7.484999999999957,2.990000000000009,6.000000000001364,None
43,1,regular,22.66,7.335000000000001,3.914999999999999,39.60000000000001,None
43,2,regular,22.660000000000004,7.335000000000001,3.914999999999999,39.60000000000022,None
43,3,regular,22.659999999999997,7.335000000000008,3.9100000000000037,39.599999999999795,None
43,4,regular,22.659999999999997,7.335000000000008,3.9099999999999966,39.599999999999795,None
43,5,regular,22.659999999999997,7.335000000000008,3.9099999999999966,39.599999999999795,None
43,6,regular,22.659999999999997,7.335000000000008,3.9099999999999966,39.599999999999795,None
43,7,regular,22.659999999999997,7.335000000000008,3.9099999999999966,39.599999999999795,None
43,8,regular,22.659999999999997,7.335000000000008,3.9099999999999966,39.599999999999795,None
43,9,regular,22.659999999999997,7.335000000000008,3.9099999999999966,39.599999999999795,None
43,10,regular,22.659999999999997,7.335000000000008,3.9099999999999966,39.599999999999795,None
43,11,regular,22.660000000000025,7.3349999999999795,3.9099999999999966,39.6000000000015,None
43,12,regular,22.660000000000025,7.3349999999999795,3.910000000000025,39.6000000000015,None
43,13,regular,22.660000000000025,7.3349999999999795,3.910000000000025,39.6000000000015,None
43,1,ebook_first,22.705000000000002,7.289999999999999,3.914999999999999,42.30000000000011,None
43,2,ebook_first,22.814999999999998,7.180000000000007,3.8150000000000013,48.899999999999864,eBook
43,3,ebook_first,22.72500000000001,7.269999999999996,4.079999999999998,43.50000000000051,eBook
43,4,ebook_first,22.710000000000008,7.284999999999997,3.9950000000000045,42.60000000000048,eBook
43,5,ebook_first,22.689999999999998,7.305000000000007,3.9399999999999977,41.399999999999864,eBook
43,6,ebook_first,22.67500000000001,7.319999999999993,3.9000000000000057,40.50000000000068,eBook
43,7,ebook_first,22.67500000000001,7.319999999999993,3.875,40.50000000000068,None
43,8,ebook_first,22.694999999999993,7.300000000000011,3.759999999999991,41.69999999999959,Book
43,9,ebook_first,22.534999999999997,7.460000000000008,3.855000000000018,32.099999999999795,Book
43,10,ebook_first,22.460000000000008,7.534999999999997,3.634999999999991,27.600000000000477,Book
43,11,ebook_first,22.40500000000003,7.589999999999975,3.4749999999999943,24.300000000001774,Book
43,12,ebook_first,22.360000000000014,7.634999999999991,3.3600000000000136,21.60000000000082,Book
43,13,ebook_first,22.439999999999998,7.555000000000007,3.2800000000000296,26.399999999999864,None
43,1,ebook_second,22.705000000000002,7.289999999999999,3.914999999999999,42.30000000000011,None
43,2,ebook_second,22.715000000000003,7.280000000000001,3.8150000000000013,42.900000000000205,Book
43,3,ebook_second,22.549999999999997,7.445000000000007,3.8999999999999986,32.99999999999983,Book
43,4,ebook_second,22.47,7.525000000000006,3.6650000000000063,28.199999999999932,Book
43,5,ebook_second,22.409999999999997,7.585000000000008,3.5,24.599999999999795,Book
43,6,ebook_second,22.370000000000005,7.625,3.3800000000000097,22.200000000000273,Book
43,7,ebook_second,22.439999999999998,7.555000000000007,3.289999999999992,26.399999999999864,None
43,8,ebook_second,22.64500000000001,7.349999999999994,3.305000000000007,38.700000000000614,eBook
43,9,ebook_second,22.610000000000014,7.384999999999991,3.7150000000000034,36.60000000000082,eBook
43,10,ebook_second,22.629999999999995,7.365000000000009,3.7450000000000045,37.79999999999973,eBook
43,11,ebook_second,22.63499999999999,7.360000000000014,3.7700000000000102,38.099999999999454,eBook
43,12,ebook_second,22.639999999999986,7.355000000000018,3.7900000000000205,38.39999999999918,eBook
43,13,ebook_second,22.644999999999982,7.350000000000023,3.8000000000000114,38.69999999999891,None
44,1,regular,22.895,7.100000000000001,4.43,53.699999999999974,None
44,2,regular,22.89,7.105000000000004,4.43,53.400000000000034,None
44,3,regular,22.89,7.105000000000004,4.425000000000004,53.400000000000034,None
44,4,regular,22.89,7.105000000000004,4.424999999999997,53.400000000000034,None
44,5,regular,22.89,7.105000000000004,4.424999999999997,53.400000000000034,None
