simulation_id,mu,Delta,chi,p,k,tauc,sleep_time,bedtime,number_of_switches,dlmo,x_f,xc_f,n_f,H_f,S_f
69,19.0,6.0,11.0,0.6000000000000001,0.5,24.7,7.030000000000001,22.965,2.0,21.54,-0.4881317417120626,-0.9949431853992847,0.15996243827182915,15.339758566918235,1.0
71,19.0,6.0,11.0,0.6000000000000001,1.0,23.8,7.024999999999999,21.995,2.0,18.740000000000002,-0.8760149541956481,-0.4200705588944449,0.15996243827182915,14.046558558013853,1.0
72,19.0,6.0,11.0,0.6000000000000001,1.0,24.1,7.495000000000001,21.995,2.0,19.555,-0.8442674892726397,-0.6254945363829921,0.15996243827182915,13.879899920241538,1.0
73,19.0,6.0,11.0,0.6000000000000001,1.0,24.4,7.710000000000001,22.285,2.0,20.18,-0.7775397747175501,-0.7672970701308839,0.15996243827182915,14.170136158402295,1.0
74,19.0,6.0,11.0,0.6000000000000001,1.0,24.7,7.490000000000002,22.505,2.0,20.72,-0.6933021298470206,-0.8733746659408509,0.15996243827182915,14.54066057645671,1.0
76,19.0,6.0,11.0,0.8,-1.0,23.8,6.765000000000001,23.23,2.0,21.455000000000002,-0.30619738956226594,-0.9932422386725714,0.14083789774766803,16.189941041202584,1.0
80,19.0,6.0,11.0,0.8,-0.5,23.5,7.234999999999999,22.76,2.0,20.72,-0.5920259180926315,-0.865605703876988,0.14083789774766803,14.979508080250232,1.0
81,19.0,6.0,11.0,0.8,-0.5,23.8,6.705000000000002,23.29,2.0,21.775000000000002,-0.34976149426555875,-0.994294473891946,0.14083789774766803,15.92482630431342,1.0
85,19.0,6.0,11.0,0.8,0.0,23.5,7.510000000000002,22.04,2.0,19.765,-0.7864425449029762,-0.6916480872535995,0.14083789774766803,13.93133830426214,1.0
86,19.0,6.0,11.0,0.8,0.0,23.8,7.400000000000002,22.595,2.0,20.535,-0.658882245562497,-0.8374131789943265,0.14083789774766803,14.69438760750283,1.0
87,19.0,6.0,11.0,0.8,0.0,24.1,7.02,22.975,2.0,21.325,-0.4927355880928645,-0.9544506423305654,0.14083789774766803,15.357504085148735,1.0
88,19.0,6.0,11.0,0.8,0.0,24.4,6.59,23.405,2.0,22.195,-0.282420102277354,-1.0389671331661081,0.14083789774766803,16.13592140186329,1.0
90,19.0,6.0,11.0,0.8,0.5,23.5,7.125,21.995,2.0,18.845,-0.8849964624956509,-0.4656724677354916,0.14083789774766803,14.011693181887344,1.0
91,19.0,6.0,11.0,0.8,0.5,23.8,7.52,21.995,2.0,19.67,-0.817962478791724,-0.6618448053900706,0.14083789774766803,13.87083406728073,1.0
92,19.0,6.0,11.0,0.8,0.5,24.1,7.539999999999999,22.455000000000002,2.0,20.385,-0.7137865961286227,-0.8095982413606322,0.14083789774766803,14.455798587778093,1.0
93,19.0,6.0,11.0,0.8,0.5,24.4,7.23,22.765,2.0,21.060000000000002,-0.5849058797269283,-0.9226482365248417,0.14083789774766803,14.988215035386519,1.0
94,19.0,6.0,11.0,0.8,0.5,24.7,6.914999999999999,23.080000000000002,2.0,21.72,-0.43681529032575134,-1.007219146100283,0.14083789774766803,15.536757863170918,1.0
96,19.0,6.0,11.0,0.8,1.0,23.8,6.954999999999998,21.995,2.0,18.555,-0.8877990965458084,-0.37666826229266787,0.14083789774766803,14.070773942031192,1.0
97,19.0,6.0,11.0,0.8,1.0,24.1,7.489999999999998,21.995,2.0,19.545,-0.8457186708643802,-0.621740847512772,0.14083789774766803,13.881912350155613,1.0
98,19.0,6.0,11.0,0.8,1.0,24.4,7.664999999999999,22.330000000000002,2.0,20.255,-0.7608341612130466,-0.7791318772423154,0.14083789774766803,14.245323566912454,1.0
99,19.0,6.0,11.0,0.8,1.0,24.7,7.400000000000002,22.595,2.0,20.865000000000002,-0.6563974151743761,-0.8928309784056228,0.14083789774766803,14.69438760750283,1.0
100,19.0,6.0,11.0,1.0,-1.0,23.5,6.77,23.225,2.0,21.48,-0.3781303151378071,-0.9551841953275834,0.11859531355277358,15.869557096320298,1.0
105,19.0,6.0,11.0,1.0,-0.5,23.5,7.385000000000002,22.61,2.0,20.42,-0.6533679306404152,-0.808264732583218,0.11859531355277358,14.720131284700054,1.0
106,19.0,6.0,11.0,1.0,-0.5,23.8,6.780000000000001,23.215,2.0,21.615000000000002,-0.3897874747937284,-0.9698521793588686,0.11859531355277358,15.788273815279801,1.0
107,19.0,6.0,11.0,1.0,-0.5,24.1,6.829999999999998,21.995,2.0,17.73,-0.907067525777681,-0.485203939240713,0.11859531355277421,14.147652951126325,1.0
110,19.0,6.0,11.0,1.0,0.0,23.5,7.405000000000001,21.995,2.0,19.490000000000002,-0.8240288283090131,-0.6258795699296124,0.11859531355277421,13.912366916715245,1.0
111,19.0,6.0,11.0,1.0,0.0,23.8,7.449999999999999,22.545,2.0,20.415,-0.6784988777710111,-0.8076679577499912,0.11859531355277358,14.608828445280423,1.0
112,19.0,6.0,11.0,1.0,0.0,24.1,6.98,23.015,2.0,21.365000000000002,-0.478557952069838,-0.9492055524534186,0.11859531355277358,15.428647701171862,1.0
115,19.0,6.0,11.0,1.0,0.5,23.5,6.965,21.995,2.0,18.465,-0.9076709899424935,-0.3699115314749118,0.11859531355277421,14.067326151571931,1.0
116,19.0,6.0,11.0,1.0,0.5,23.8,7.449999999999999,21.995,2.0,19.525000000000002,-0.8331999210845311,-0.6259262860094195,0.11859531355277421,13.896166623317256,1.0
117,19.0,6.0,11.0,1.0,0.5,24.1,7.515000000000001,22.48,2.0,20.400000000000002,-0.7045026493004032,-0.8044908038600199,0.11859531355277358,14.49818136509912,1.0
118,19.0,6.0,11.0,1.0,0.5,24.4,7.129999999999999,22.865000000000002,2.0,21.21,-0.5422022153675841,-0.9344088511203809,0.11859531355277358,15.163187844083136,1.0
119,19.0,6.0,11.0,1.0,0.5,24.7,6.734999999999999,23.26,2.0,22.02,-0.35305133778759135,-1.0249708319993385,0.11859531355277358,15.86998988738078,1.0
121,19.0,6.0,11.0,1.0,1.0,23.8,6.849999999999998,21.995,2.0,18.275000000000002,-0.9016453224661204,-0.3086917425686268,0.11859531355277421,14.106793428876296,1.0
122,19.0,6.0,11.0,1.0,1.0,24.1,7.48,21.995,2.0,19.54,-0.8442603754214646,-0.6198070840703374,0.11859531355277421,13.88532955022937,1.0
123,19.0,6.0,11.0,1.0,1.0,24.4,7.580000000000002,22.415,2.0,20.38,-0.7308432046216103,-0.7986013369512728,0.11859531355277358,14.380597420645767,1.0
124,19.0,6.0,11.0,1.0,1.0,24.7,7.25,22.745,2.0,21.1,-0.5948607587945051,-0.9214324575593787,0.11859531355277358,14.945591076347855,1.0
