simulation_idx,day,simulation_condition,sleep_onset,sleep_duration,cbtmin,sleep_latency_minutes,daily_condition,baseline_lux
6,10,ebook_first,21.995000000000005,7.27000000000001,2.009999999999991,0.0,Book,90
6,11,ebook_first,21.995000000000005,7.214999999999975,1.8100000000000023,0.0,Book,90
6,12,ebook_first,21.995000000000005,7.175000000000011,1.6499999999999773,0.0,Book,90
6,13,ebook_first,21.995000000000005,6.9950000000000045,1.5300000000000296,0.0,None,90
74,1,ebook_first,22.695,7.300000000000001,3.6400000000000006,41.70000000000002,None,90
74,2,ebook_first,22.800000000000004,7.195,3.655000000000001,48.000000000000256,eBook,90
74,3,ebook_first,22.715000000000003,7.280000000000001,3.950000000000003,42.900000000000205,eBook,90
74,4,ebook_first,22.695000000000007,7.299999999999997,3.885000000000005,41.70000000000044,eBook,90
74,5,ebook_first,22.674999999999997,7.320000000000007,3.835000000000008,40.49999999999983,eBook,90
74,6,ebook_first,22.659999999999997,7.335000000000008,3.7950000000000017,39.599999999999795,eBook,90
74,7,ebook_first,22.72,7.275000000000006,3.759999999999991,43.19999999999993,None,90
74,8,ebook_first,22.75,7.2450000000000045,3.7249999999999943,45.0,Book,90
74,9,ebook_first,22.569999999999993,7.425000000000011,3.8499999999999943,34.19999999999959,Book,90
74,10,ebook_first,22.480000000000018,7.514999999999986,3.625,28.80000000000109,Book,90
74,11,ebook_first,22.394999999999982,7.600000000000023,3.4350000000000023,23.69999999999891,Book,90
74,12,ebook_first,22.32499999999999,7.600000000000023,3.2800000000000296,19.499999999999318,Book,90
74,13,ebook_first,22.389999999999986,7.475000000000023,3.1550000000000296,23.39999999999918,None,90
60,1,ebook_first,21.995,7.219999999999999,2.6799999999999997,0.0,None,90
60,2,ebook_first,21.994999999999997,7.355000000000004,2.1950000000000003,0.0,eBook,90
60,3,ebook_first,21.995000000000005,7.269999999999996,2.2650000000000006,0.0,eBook,90
60,4,ebook_first,21.995000000000005,7.215000000000003,2.0600000000000023,0.0,eBook,90
60,5,ebook_first,21.995000000000005,7.170000000000002,1.894999999999996,0.0,eBook,90
60,6,ebook_first,21.995000000000005,7.1299999999999955,1.7600000000000051,0.0,eBook,90
60,7,ebook_first,21.995000000000005,6.930000000000007,1.6500000000000057,0.0,None,90
60,8,ebook_first,21.995000000000005,7.030000000000001,1.210000000000008,0.0,Book,90
60,9,ebook_first,21.995000000000005,6.944999999999993,1.1750000000000114,0.0,Book,90
60,10,ebook_first,21.995000000000005,6.875,0.9099999999999966,0.0,Book,90
60,11,ebook_first,21.995000000000005,6.814999999999998,0.6949999999999932,0.0,Book,90
60,12,ebook_first,21.995000000000005,6.764999999999986,0.5199999999999818,0.0,Book,90
60,13,ebook_first,21.995000000000005,6.560000000000002,0.37000000000000455,0.0,None,90
48,1,ebook_first,22.43,7.5,3.3550000000000004,25.799999999999983,None,90
48,2,ebook_first,22.494999999999997,7.500000000000007,3.205000000000002,29.699999999999847,eBook,90
48,3,ebook_first,22.424999999999997,7.570000000000007,3.4450000000000003,25.49999999999983,eBook,90
48,4,ebook_first,22.39,7.605000000000004,3.3400000000000034,23.400000000000034,eBook,90
48,5,ebook_first,22.36,7.63000000000001,3.260000000000005,21.599999999999966,eBook,90
48,6,ebook_first,22.335000000000008,7.615000000000009,3.200000000000003,20.100000000000477,eBook,90
48,7,ebook_first,22.295000000000016,7.439999999999998,3.1500000000000057,17.700000000000955,None,90
48,8,ebook_first,22.170000000000016,7.6299999999999955,3.0,10.200000000000955,Book,90
48,9,ebook_first,22.03,7.575000000000017,3.055000000000007,1.8000000000000682,Book,90
48,10,ebook_first,21.995000000000005,7.539999999999992,2.795000000000016,0.0,Book,90
48,11,ebook_first,21.995000000000005,7.490000000000009,2.5900000000000034,0.0,Book,90
48,12,ebook_first,21.995000000000005,7.454999999999984,2.4250000000000114,0.0,Book,90
48,13,ebook_first,21.995000000000005,7.310000000000002,2.295000000000016,0.0,None,90
76,1,ebook_first,22.31,7.350000000000001,3.2349999999999994,18.599999999999923,None,90
76,2,ebook_first,22.185000000000002,7.539999999999999,2.914999999999999,11.100000000000136,eBook,90
76,3,ebook_first,22.114999999999995,7.4950000000000045,3.020000000000003,6.899999999999693,eBook,90
76,4,ebook_first,21.995000000000005,7.489999999999995,2.855000000000004,0.0,eBook,90
76,5,ebook_first,21.995000000000005,7.465000000000003,2.7250000000000085,0.0,eBook,90
76,6,ebook_first,21.995000000000005,7.439999999999998,2.615000000000009,0.0,eBook,90
76,7,ebook_first,21.995000000000005,7.2450000000000045,2.5250000000000057,0.0,None,90
76,8,ebook_first,21.995000000000005,7.365000000000009,2.219999999999999,0.0,Book,90
76,9,ebook_first,21.995000000000005,7.284999999999997,2.210000000000008,0.0,Book,90
76,10,ebook_first,21.995000000000005,7.22999999999999,1.9699999999999989,0.0,Book,90
76,11,ebook_first,21.995000000000005,7.180000000000007,1.7650000000000148,0.0,Book,90
76,12,ebook_first,21.995000000000005,7.134999999999991,1.5950000000000273,0.0,Book,90
76,13,ebook_first,21.995000000000005,6.9599999999999795,1.4449999999999932,0.0,None,90
62,1,ebook_first,22.38,7.425000000000001,3.3049999999999997,22.79999999999994,None,90
62,2,ebook_first,22.365000000000002,7.615000000000002,3.0749999999999993,21.90000000000012,eBook,90
62,3,ebook_first,22.35000000000001,7.559999999999988,3.259999999999998,21.00000000000051,eBook,90
62,4,ebook_first,22.260000000000005,7.554999999999993,3.1299999999999955,15.600000000000307,eBook,90
62,5,ebook_first,22.174999999999997,7.555000000000007,3.0349999999999966,10.49999999999983,eBook,90
62,6,ebook_first,22.10499999999999,7.555000000000007,2.9549999999999983,6.299999999999386,eBook,90
62,7,ebook_first,22.0,7.390000000000015,2.890000000000015,0.0,None,90
62,8,ebook_first,21.995000000000005,7.539999999999992,2.670000000000016,0.0,Book,90
62,9,ebook_first,21.995000000000005,7.460000000000008,2.700000000000017,0.0,Book,90
62,10,ebook_first,21.995000000000005,7.405000000000001,2.450000000000017,0.0,Book,90
62,11,ebook_first,21.995000000000005,7.355000000000018,2.2450000000000045,0.0,Book,90
62,12,ebook_first,21.995000000000005,7.314999999999998,2.079999999999984,0.0,Book,90
62,13,ebook_first,21.995000000000005,7.15500000000003,1.9399999999999977,0.0,None,90
89,1,ebook_first,22.885,7.109999999999999,3.8999999999999986,53.100000000000094,None,90
89,2,ebook_first,23.0,6.9950000000000045,3.969999999999999,60.0,eBook,90
89,3,ebook_first,22.939999999999998,7.055000000000007,4.285000000000004,56.399999999999864,eBook,90
89,4,ebook_first,22.935000000000002,7.060000000000002,4.2549999999999955,56.100000000000136,eBook,90
89,5,ebook_first,22.924999999999997,7.070000000000007,4.230000000000004,55.49999999999983,eBook,90
89,6,ebook_first,22.914999999999992,7.0800000000000125,4.210000000000008,54.89999999999952,eBook,90
89,7,ebook_first,22.995000000000005,7.0,4.194999999999993,59.70000000000027,None,90
89,8,ebook_first,23.045000000000016,6.949999999999989,4.194999999999993,62.700000000000955,Book,90
89,9,ebook_first,22.900000000000006,7.094999999999999,4.360000000000014,54.00000000000034,Book,90
89,10,ebook_first,22.825000000000017,7.1699999999999875,4.180000000000007,49.50000000000102,Book,90
89,11,ebook_first,22.75,7.2450000000000045,4.02000000000001,45.0,Book,90
89,12,ebook_first,22.689999999999998,7.305000000000007,3.884999999999991,41.399999999999864,Book,90
89,13,ebook_first,22.785000000000025,7.2099999999999795,3.769999999999982,47.1000000000015,None,90
4,1,ebook_first,22.885,7.109999999999999,4.109999999999999,53.100000000000094,None,90
4,2,ebook_first,23.0,6.9950000000000045,4.050000000000001,60.0,eBook,90
4,3,ebook_first,22.915000000000006,7.079999999999998,4.359999999999999,54.900000000000375,eBook,90
4,4,ebook_first,22.894999999999996,7.1000000000000085,4.284999999999997,53.69999999999976,eBook,90
4,5,ebook_first,22.870000000000005,7.125,4.2250000000000085,52.20000000000027,eBook,90
4,6,ebook_first,22.85499999999999,7.140000000000015,4.185000000000002,51.299999999999386,eBook,90
4,7,ebook_first,22.875,7.1200000000000045,4.155000000000001,52.5,None,90
4,8,ebook_first,22.909999999999997,7.085000000000008,4.055000000000007,54.599999999999795,Book,90
4,9,ebook_first,22.735000000000014,7.259999999999991,4.185000000000002,44.10000000000082,Book,90
4,10,ebook_first,22.64500000000001,7.349999999999994,3.950000000000017,38.700000000000614,Book,90
4,11,ebook_first,22.564999999999998,7.430000000000007,3.765000000000015,33.899999999999864,Book,90
4,12,ebook_first,22.50999999999999,7.485000000000014,3.6200000000000045,30.599999999999454,Book,90
4,13,ebook_first,22.579999999999984,7.4150000000000205,3.5049999999999955,34.799999999999045,None,90
5,1,ebook_first,21.995,7.285,2.84,0.0,None,90
5,2,ebook_first,21.994999999999997,7.465000000000003,2.3550000000000004,0.0,eBook,90
5,3,ebook_first,21.995000000000005,7.390000000000001,2.5,0.0,eBook,90
5,4,ebook_first,21.995000000000005,7.349999999999994,2.3500000000000085,0.0,eBook,90
5,5,ebook_first,21.995000000000005,7.319999999999993,2.2349999999999994,0.0,eBook,90
5,6,ebook_first,21.995000000000005,7.2949999999999875,2.1500000000000057,0.0,eBook,90
5,7,ebook_first,21.995000000000005,7.0800000000000125,2.0800000000000125,0.0,None,90
5,8,ebook_first,21.995000000000005,7.199999999999989,1.6599999999999966,0.0,Book,90
5,9,ebook_first,21.995000000000005,7.10499999999999,1.6500000000000057,0.0,Book,90
5,10,ebook_first,21.995000000000005,7.034999999999997,1.3900000000000148,0.0,Book,90
5,11,ebook_first,21.995000000000005,6.980000000000018,1.1850000000000023,0.0,Book,90
5,12,ebook_first,21.995000000000005,6.935000000000002,1.0249999999999773,0.0,Book,90
5,13,ebook_first,21.995000000000005,6.735000000000014,0.8949999999999818,0.0,None,90
88,1,ebook_first,22.650000000000002,7.344999999999999,3.6050000000000004,39.00000000000013,None,90
88,2,ebook_first,22.740000000000002,7.255000000000003,3.5450000000000017,44.40000000000012,eBook,90
88,3,ebook_first,22.655,7.340000000000003,3.780000000000001,39.30000000000007,eBook,90
88,4,ebook_first,22.629999999999995,7.365000000000009,3.7049999999999983,37.79999999999973,eBook,90
88,5,ebook_first,22.605000000000004,7.390000000000001,3.644999999999996,36.30000000000024,eBook,90
88,6,ebook_first,22.580000000000013,7.414999999999992,3.594999999999999,34.80000000000075,eBook,90
88,7,ebook_first,22.599999999999994,7.39500000000001,3.555000000000007,35.99999999999966,None,90
88,8,ebook_first,22.610000000000014,7.384999999999991,3.460000000000008,36.60000000000082,Book,90
88,9,ebook_first,22.450000000000017,7.5449999999999875,3.5500000000000114,27.000000000001023,Book,90
88,10,ebook_first,22.360000000000014,7.549999999999983,3.3400000000000034,21.60000000000082,Book,90
88,11,ebook_first,22.235000000000014,7.539999999999964,3.164999999999992,14.100000000000819,Book,90
88,12,ebook_first,22.100000000000023,7.544999999999959,3.0149999999999864,6.000000000001364,Book,90
88,13,ebook_first,22.095000000000027,7.4249999999999545,2.884999999999991,5.700000000001637,None,90
63,1,ebook_first,22.61,7.385000000000002,3.594999999999999,36.599999999999966,None,90
63,2,ebook_first,22.705,7.290000000000006,3.495000000000001,42.2999999999999,eBook,90
63,3,ebook_first,22.605000000000004,7.390000000000001,3.740000000000002,36.30000000000024,eBook,90
63,4,ebook_first,22.58,7.415000000000006,3.644999999999996,34.7999999999999,eBook,90
63,5,ebook_first,22.549999999999997,7.445000000000007,3.575000000000003,32.99999999999983,eBook,90
63,6,ebook_first,22.525000000000006,7.469999999999999,3.519999999999996,31.50000000000034,eBook,90
63,7,ebook_first,22.525000000000006,7.469999999999999,3.4749999999999943,31.50000000000034,None,90
63,8,ebook_first,22.53,7.465000000000003,3.3499999999999943,31.800000000000068,Book,90
63,9,ebook_first,22.355000000000018,7.589999999999975,3.430000000000007,21.30000000000109,Book,90
63,10,ebook_first,22.230000000000018,7.554999999999978,3.194999999999993,13.800000000001091,Book,90
63,11,ebook_first,22.064999999999998,7.564999999999998,3.0049999999999955,3.8999999999998636,Book,90
63,12,ebook_first,21.995000000000005,7.555000000000007,2.8450000000000273,0.0,Book,90
63,13,ebook_first,21.995000000000005,7.4150000000000205,2.715000000000032,0.0,None,90
77,1,ebook_first,22.555,7.440000000000001,3.5500000000000007,33.29999999999998,None,90
77,2,ebook_first,22.625,7.3700000000000045,3.3599999999999994,37.5,eBook,90
77,3,ebook_first,22.519999999999996,7.4750000000000085,3.5350000000000037,31.19999999999976,eBook,90
77,4,ebook_first,22.47500000000001,7.519999999999996,3.4200000000000017,28.50000000000051,eBook,90
77,5,ebook_first,22.435000000000002,7.560000000000002,3.3299999999999983,26.100000000000136,eBook,90
77,6,ebook_first,22.405,7.539999999999992,3.2550000000000097,24.300000000000068,eBook,90
77,7,ebook_first,22.319999999999993,7.375,3.1899999999999977,19.19999999999959,None,90
77,8,ebook_first,22.185000000000002,7.550000000000011,2.9950000000000045,11.100000000000136,Book,90
77,9,ebook_first,22.060000000000002,7.509999999999991,3.0349999999999966,3.6000000000001364,Book,90
77,10,ebook_first,21.995000000000005,7.490000000000009,2.8100000000000023,0.0,Book,90
77,11,ebook_first,21.995000000000005,7.449999999999989,2.625,0.0,Book,90
77,12,ebook_first,21.995000000000005,7.4150000000000205,2.4599999999999795,0.0,Book,90
77,13,ebook_first,21.995000000000005,7.264999999999986,2.3249999999999886,0.0,None,90
73,1,ebook_first,22.47,7.490000000000002,3.3599999999999994,28.199999999999932,None,90
73,2,ebook_first,22.545,7.450000000000003,3.25,32.7000000000001,eBook,90
73,3,ebook_first,22.460000000000008,7.534999999999997,3.480000000000004,27.600000000000477,eBook,90
73,4,ebook_first,22.430000000000007,7.564999999999998,3.3799999999999955,25.80000000000041,eBook,90
73,5,ebook_first,22.394999999999996,7.6000000000000085,3.305000000000007,23.69999999999976,eBook,90
73,6,ebook_first,22.375,7.60499999999999,3.2450000000000045,22.5,eBook,90
73,7,ebook_first,22.360000000000014,7.429999999999978,3.194999999999993,21.60000000000082,None,90
73,8,ebook_first,22.254999999999995,7.600000000000023,3.069999999999993,15.299999999999727,Book,90
73,9,ebook_first,22.120000000000005,7.555000000000007,3.134999999999991,7.200000000000273,Book,90
73,10,ebook_first,21.995000000000005,7.5449999999999875,2.890000000000015,0.0,Book,90
73,11,ebook_first,21.995000000000005,7.5049999999999955,2.6899999999999977,0.0,Book,90
73,12,ebook_first,21.995000000000005,7.470000000000027,2.5300000000000296,0.0,Book,90
73,13,ebook_first,21.995000000000005,7.329999999999984,2.3899999999999864,0.0,None,90
67,1,ebook_first,22.31,7.395000000000003,3.1849999999999987,18.599999999999923,None,90
67,2,ebook_first,22.240000000000002,7.609999999999999,2.955000000000002,14.40000000000012,eBook,90
67,3,ebook_first,22.22,7.555000000000007,3.1300000000000026,13.199999999999932,eBook,90
67,4,ebook_first,22.125,7.549999999999997,3.0,7.5,eBook,90
67,5,ebook_first,22.040000000000006,7.549999999999997,2.9000000000000057,2.400000000000375,eBook,90
67,6,ebook_first,21.995000000000005,7.5449999999999875,2.8149999999999977,0.0,eBook,90
67,7,ebook_first,21.995000000000005,7.35499999999999,2.75,0.0,None,90
67,8,ebook_first,21.995000000000005,7.5,2.530000000000001,0.0,Book,90
67,9,ebook_first,21.995000000000005,7.414999999999992,2.5500000000000114,0.0,Book,90
67,10,ebook_first,21.995000000000005,7.360000000000014,2.295000000000016,0.0,Book,90
67,11,ebook_first,21.995000000000005,7.310000000000002,2.0900000000000034,0.0,Book,90
67,12,ebook_first,21.995000000000005,7.264999999999986,1.920000000000016,0.0,Book,90
67,13,ebook_first,21.995000000000005,7.105000000000018,1.7800000000000296,0.0,None,90
1,1,ebook_first,22.255,7.405000000000001,3.2600000000000016,15.29999999999994,None,90
1,2,ebook_first,22.195,7.625,2.8900000000000006,11.700000000000017,eBook,90
1,3,ebook_first,22.185000000000002,7.560000000000002,3.075000000000003,11.100000000000136,eBook,90
1,4,ebook_first,22.095,7.555000000000007,2.9450000000000074,5.699999999999932,eBook,90
1,5,ebook_first,22.015,7.555000000000007,2.8500000000000085,0.9000000000000341,eBook,90
1,6,ebook_first,21.995000000000005,7.5449999999999875,2.780000000000001,0.0,eBook,90
1,7,ebook_first,21.995000000000005,7.3300000000000125,2.7249999999999943,0.0,None,90
1,8,ebook_first,21.995000000000005,7.474999999999994,2.4000000000000057,0.0,Book,90
1,9,ebook_first,21.995000000000005,7.3799999999999955,2.414999999999992,0.0,Book,90
1,10,ebook_first,21.995000000000005,7.319999999999993,2.164999999999992,0.0,Book,90
1,11,ebook_first,21.995000000000005,7.269999999999982,1.9650000000000034,0.0,Book,90
1,12,ebook_first,21.995000000000005,7.230000000000018,1.8100000000000023,0.0,Book,90
1,13,ebook_first,21.995000000000005,7.055000000000007,1.6899999999999977,0.0,None,90
98,1,ebook_first,22.515,7.48,3.365000000000002,30.900000000000034,None,90
98,2,ebook_first,22.595,7.400000000000006,3.3000000000000007,35.69999999999993,eBook,90
98,3,ebook_first,22.504999999999995,7.490000000000009,3.5249999999999986,30.299999999999727,eBook,90
98,4,ebook_first,22.480000000000004,7.515000000000001,3.4399999999999977,28.80000000000024,eBook,90
98,5,ebook_first,22.450000000000003,7.545000000000002,3.375,27.00000000000017,eBook,90
98,6,ebook_first,22.42500000000001,7.569999999999993,3.3200000000000074,25.500000000000682,eBook,90
98,7,ebook_first,22.444999999999993,7.425000000000011,3.2750000000000057,26.69999999999959,None,90
98,8,ebook_first,22.375,7.5800000000000125,3.180000000000007,22.5,Book,90
98,9,ebook_first,22.25999999999999,7.535000000000025,3.2549999999999955,15.599999999999454,Book,90
98,10,ebook_first,22.080000000000013,7.539999999999992,3.0349999999999966,4.80000000000075,Book,90
98,11,ebook_first,21.995000000000005,7.529999999999973,2.8499999999999943,0.0,Book,90
98,12,ebook_first,21.995000000000005,7.5,2.6899999999999977,0.0,Book,90
98,13,ebook_first,21.995000000000005,7.3700000000000045,2.5600000000000023,0.0,None,90
99,1,ebook_first,22.745,7.25,3.66,44.70000000000006,None,90
99,2,ebook_first,22.855000000000004,7.140000000000001,3.719999999999999,51.30000000000024,eBook,90
99,3,ebook_first,22.784999999999997,7.210000000000008,4.020000000000003,47.099999999999795,eBook,90
99,4,ebook_first,22.775000000000006,7.219999999999999,3.980000000000004,46.50000000000034,eBook,90
99,5,ebook_first,22.765,7.230000000000004,3.950000000000003,45.900000000000034,eBook,90
99,6,ebook_first,22.75,7.2450000000000045,3.924999999999997,45.0,eBook,90
99,7,ebook_first,22.835000000000008,7.159999999999997,3.9000000000000057,50.10000000000048,None,90
99,8,ebook_first,22.875,7.1200000000000045,3.905000000000001,52.5,Book,90
99,9,ebook_first,22.715000000000003,7.280000000000001,4.050000000000011,42.900000000000205,Book,90
99,10,ebook_first,22.63499999999999,7.360000000000014,3.855000000000018,38.099999999999454,Book,90
99,11,ebook_first,22.560000000000002,7.435000000000002,3.6899999999999977,33.600000000000136,Book,90
99,12,ebook_first,22.495000000000005,7.5,3.5500000000000114,29.700000000000273,Book,90
99,13,ebook_first,22.600000000000023,7.394999999999982,3.430000000000007,36.000000000001364,None,90
0,1,ebook_first,21.995,7.32,2.965,0.0,None,90
0,2,ebook_first,21.994999999999997,7.510000000000005,2.4849999999999994,0.0,eBook,90
0,3,ebook_first,21.995000000000005,7.439999999999998,2.634999999999998,0.0,eBook,90
0,4,ebook_first,21.995000000000005,7.405000000000001,2.4849999999999994,0.0,eBook,90
0,5,ebook_first,21.995000000000005,7.375,2.375,0.0,eBook,90
0,6,ebook_first,21.995000000000005,7.349999999999994,2.2900000000000063,0.0,eBook,90
0,7,ebook_first,21.995000000000005,7.1299999999999955,2.2249999999999943,0.0,None,90
0,8,ebook_first,21.995000000000005,7.2549999999999955,1.8149999999999977,0.0,Book,90
0,9,ebook_first,21.995000000000005,7.159999999999997,1.8050000000000068,0.0,Book,90
0,10,ebook_first,21.995000000000005,7.094999999999999,1.5500000000000114,0.0,Book,90
0,11,ebook_first,21.995000000000005,7.045000000000016,1.3499999999999943,0.0,Book,90
0,12,ebook_first,21.995000000000005,7.0,1.1949999999999932,0.0,Book,90
0,13,ebook_first,21.995000000000005,6.800000000000011,1.0699999999999932,0.0,None,90
66,1,ebook_first,21.995,7.324999999999999,2.875,0.0,None,90
66,2,ebook_first,21.994999999999997,7.500000000000007,2.5150000000000006,0.0,eBook,90
66,3,ebook_first,21.995000000000005,7.429999999999993,2.634999999999998,0.0,eBook,90
66,4,ebook_first,21.995000000000005,7.390000000000001,2.469999999999999,0.0,eBook,90
66,5,ebook_first,21.995000000000005,7.349999999999994,2.335000000000008,0.0,eBook,90
66,6,ebook_first,21.995000000000005,7.319999999999993,2.230000000000004,0.0,eBook,90
66,7,ebook_first,21.995000000000005,7.1299999999999955,2.140000000000015,0.0,None,90
66,8,ebook_first,21.995000000000005,7.2549999999999955,1.8100000000000023,0.0,Book,90
66,9,ebook_first,21.995000000000005,7.164999999999992,1.795000000000016,0.0,Book,90
66,10,ebook_first,21.995000000000005,7.099999999999994,1.5349999999999966,0.0,Book,90
66,11,ebook_first,21.995000000000005,7.0400000000000205,1.3199999999999932,0.0,Book,90
66,12,ebook_first,21.995000000000005,6.990000000000009,1.1449999999999818,0.0,Book,90
66,13,ebook_first,21.995000000000005,6.805000000000007,0.9950000000000045,0.0,None,90
72,1,ebook_first,22.205000000000002,7.379999999999999,3.0650000000000013,12.30000000000011,None,90
72,2,ebook_first,22.115000000000002,7.604999999999997,2.8249999999999993,6.900000000000119,eBook,90
72,3,ebook_first,22.090000000000003,7.549999999999997,3.0,5.400000000000205,eBook,90
72,4,ebook_first,21.995000000000005,7.545000000000002,2.864999999999995,0.0,eBook,90
72,5,ebook_first,21.995000000000005,7.519999999999996,2.760000000000005,0.0,eBook,90
72,6,ebook_first,21.995000000000005,7.5,2.674999999999997,0.0,eBook,90
72,7,ebook_first,21.995000000000005,7.314999999999998,2.6100000000000136,0.0,None,90
72,8,ebook_first,21.995000000000005,7.460000000000008,2.384999999999991,0.0,Book,90
72,9,ebook_first,21.995000000000005,7.3700000000000045,2.4000000000000057,0.0,Book,90
72,10,ebook_first,21.995000000000005,7.310000000000002,2.1450000000000102,0.0,Book,90
