simulation_idx,day,simulation_condition,sleep_onset,sleep_duration,cbtmin,sleep_latency_minutes,daily_condition,indoor_light,reading_duration
106,12,chang14_ebook_first,21.995000000000005,6.470000000000027,2.4700000000000273,0.0,Book,90,2
106,13,chang14_ebook_first,21.995000000000005,6.324999999999989,2.3500000000000227,0.0,None,90,2
106,1,chang14_ebook_second,21.995,6.449999999999999,3.5,0.0,None,90,2
106,2,chang14_ebook_second,21.994999999999997,6.580000000000005,3.3550000000000004,0.0,Book,90,2
106,3,chang14_ebook_second,21.995000000000005,6.560000000000002,3.3900000000000006,0.0,Book,90,2
106,4,chang14_ebook_second,21.995000000000005,6.539999999999992,3.114999999999995,0.0,Book,90,2
106,5,chang14_ebook_second,21.995000000000005,6.519999999999996,2.885000000000005,0.0,Book,90,2
106,6,chang14_ebook_second,21.995000000000005,6.4950000000000045,2.6950000000000074,0.0,Book,90,2
106,7,chang14_ebook_second,21.995000000000005,6.35499999999999,2.5349999999999966,0.0,None,90,2
106,8,chang14_ebook_second,21.995000000000005,6.485000000000014,2.4399999999999977,0.0,eBook,90,2
106,9,chang14_ebook_second,21.995000000000005,6.485000000000014,2.7450000000000045,0.0,eBook,90,2
106,10,chang14_ebook_second,21.995000000000005,6.485000000000014,2.730000000000018,0.0,eBook,90,2
106,11,chang14_ebook_second,21.995000000000005,6.480000000000018,2.7150000000000034,0.0,eBook,90,2
106,12,chang14_ebook_second,21.995000000000005,6.480000000000018,2.7099999999999795,0.0,eBook,90,2
106,13,chang14_ebook_second,21.995000000000005,6.3700000000000045,2.6999999999999886,0.0,None,90,2
107,1,chang14_ebook_first,21.995,6.969999999999999,3.5,0.0,None,90,2
107,2,chang14_ebook_first,21.994999999999997,7.130000000000003,3.3550000000000004,0.0,eBook,90,2
107,3,chang14_ebook_first,21.995000000000005,7.090000000000003,3.530000000000001,0.0,eBook,90,2
107,4,chang14_ebook_first,21.995000000000005,7.069999999999993,3.3799999999999955,0.0,eBook,90,2
107,5,chang14_ebook_first,21.995000000000005,7.054999999999993,3.2549999999999955,0.0,eBook,90,2
107,6,chang14_ebook_first,21.995000000000005,7.034999999999997,3.155000000000001,0.0,eBook,90,2
107,7,chang14_ebook_first,21.995000000000005,6.900000000000006,3.069999999999993,0.0,None,90,2
107,8,chang14_ebook_first,21.995000000000005,7.050000000000011,2.9250000000000114,0.0,Book,90,2
107,9,chang14_ebook_first,21.995000000000005,7.0049999999999955,3.0049999999999955,0.0,Book,90,2
107,10,chang14_ebook_first,21.995000000000005,6.974999999999994,2.795000000000016,0.0,Book,90,2
107,11,chang14_ebook_first,21.995000000000005,6.944999999999993,2.615000000000009,0.0,Book,90,2
107,12,chang14_ebook_first,21.995000000000005,6.920000000000016,2.4700000000000273,0.0,Book,90,2
107,13,chang14_ebook_first,21.995000000000005,6.78000000000003,2.3500000000000227,0.0,None,90,2
107,1,chang14_ebook_second,21.995,6.969999999999999,3.5,0.0,None,90,2
107,2,chang14_ebook_second,21.994999999999997,7.1100000000000065,3.3550000000000004,0.0,Book,90,2
107,3,chang14_ebook_second,21.995000000000005,7.054999999999993,3.3900000000000006,0.0,Book,90,2
107,4,chang14_ebook_second,21.995000000000005,7.0249999999999915,3.114999999999995,0.0,Book,90,2
107,5,chang14_ebook_second,21.995000000000005,6.989999999999995,2.885000000000005,0.0,Book,90,2
107,6,chang14_ebook_second,21.995000000000005,6.960000000000008,2.6950000000000074,0.0,Book,90,2
107,7,chang14_ebook_second,21.995000000000005,6.814999999999998,2.5349999999999966,0.0,None,90,2
107,8,chang14_ebook_second,21.995000000000005,6.969999999999999,2.4399999999999977,0.0,eBook,90,2
107,9,chang14_ebook_second,21.995000000000005,6.960000000000008,2.7450000000000045,0.0,eBook,90,2
107,10,chang14_ebook_second,21.995000000000005,6.960000000000008,2.730000000000018,0.0,eBook,90,2
107,11,chang14_ebook_second,21.995000000000005,6.9599999999999795,2.7150000000000034,0.0,eBook,90,2
107,12,chang14_ebook_second,21.995000000000005,6.954999999999984,2.7099999999999795,0.0,eBook,90,2
107,13,chang14_ebook_second,21.995000000000005,6.839999999999975,2.6999999999999886,0.0,None,90,2
108,1,chang14_ebook_first,21.995,7.395,3.5,0.0,None,90,2
108,2,chang14_ebook_first,21.994999999999997,7.57,3.3550000000000004,0.0,eBook,90,2
108,3,chang14_ebook_first,21.995000000000005,7.509999999999991,3.530000000000001,0.0,eBook,90,2
108,4,chang14_ebook_first,21.995000000000005,7.489999999999995,3.3799999999999955,0.0,eBook,90,2
108,5,chang14_ebook_first,21.995000000000005,7.465000000000003,3.2549999999999955,0.0,eBook,90,2
108,6,chang14_ebook_first,21.995000000000005,7.444999999999993,3.155000000000001,0.0,eBook,90,2
108,7,chang14_ebook_first,21.995000000000005,7.305000000000007,3.069999999999993,0.0,None,90,2
108,8,chang14_ebook_first,21.995000000000005,7.460000000000008,2.9250000000000114,0.0,Book,90,2
108,9,chang14_ebook_first,21.995000000000005,7.39500000000001,3.0049999999999955,0.0,Book,90,2
108,10,chang14_ebook_first,21.995000000000005,7.360000000000014,2.795000000000016,0.0,Book,90,2
108,11,chang14_ebook_first,21.995000000000005,7.324999999999989,2.615000000000009,0.0,Book,90,2
108,12,chang14_ebook_first,21.995000000000005,7.2900000000000205,2.4700000000000273,0.0,Book,90,2
108,13,chang14_ebook_first,21.995000000000005,7.15500000000003,2.3500000000000227,0.0,None,90,2
108,1,chang14_ebook_second,21.995,7.395,3.5,0.0,None,90,2
108,2,chang14_ebook_second,21.994999999999997,7.540000000000006,3.3550000000000004,0.0,Book,90,2
108,3,chang14_ebook_second,21.995000000000005,7.465000000000003,3.3900000000000006,0.0,Book,90,2
108,4,chang14_ebook_second,21.995000000000005,7.420000000000002,3.114999999999995,0.0,Book,90,2
108,5,chang14_ebook_second,21.995000000000005,7.375,2.885000000000005,0.0,Book,90,2
108,6,chang14_ebook_second,21.995000000000005,7.340000000000003,2.6950000000000074,0.0,Book,90,2
108,7,chang14_ebook_second,21.995000000000005,7.194999999999993,2.5349999999999966,0.0,None,90,2
108,8,chang14_ebook_second,21.995000000000005,7.3700000000000045,2.4399999999999977,0.0,eBook,90,2
108,9,chang14_ebook_second,21.995000000000005,7.35499999999999,2.7450000000000045,0.0,eBook,90,2
108,10,chang14_ebook_second,21.995000000000005,7.35499999999999,2.730000000000018,0.0,eBook,90,2
108,11,chang14_ebook_second,21.995000000000005,7.350000000000023,2.7150000000000034,0.0,eBook,90,2
108,12,chang14_ebook_second,21.995000000000005,7.350000000000023,2.7099999999999795,0.0,eBook,90,2
108,13,chang14_ebook_second,21.995000000000005,7.225000000000023,2.6999999999999886,0.0,None,90,2
109,1,chang14_ebook_first,22.075,7.75,3.504999999999999,4.499999999999957,None,90,2
109,2,chang14_ebook_first,22.045,7.914999999999999,3.3550000000000004,2.7000000000001023,eBook,90,2
109,3,chang14_ebook_first,22.019999999999996,7.855000000000004,3.5350000000000037,1.1999999999997613,eBook,90,2
109,4,chang14_ebook_first,21.995000000000005,7.829999999999998,3.385000000000005,0.0,eBook,90,2
109,5,chang14_ebook_first,21.995000000000005,7.804999999999993,3.260000000000005,0.0,eBook,90,2
109,6,chang14_ebook_first,21.995000000000005,7.784999999999997,3.155000000000001,0.0,eBook,90,2
109,7,chang14_ebook_first,21.995000000000005,7.639999999999986,3.075000000000017,0.0,None,90,2
109,8,chang14_ebook_first,21.995000000000005,7.7949999999999875,2.9250000000000114,0.0,Book,90,2
109,9,chang14_ebook_first,21.995000000000005,7.719999999999999,3.009999999999991,0.0,Book,90,2
109,10,chang14_ebook_first,21.995000000000005,7.680000000000007,2.795000000000016,0.0,Book,90,2
109,11,chang14_ebook_first,21.995000000000005,7.639999999999986,2.6200000000000045,0.0,Book,90,2
109,12,chang14_ebook_first,21.995000000000005,7.605000000000018,2.4700000000000273,0.0,Book,90,2
109,13,chang14_ebook_first,21.995000000000005,7.470000000000027,2.3500000000000227,0.0,None,90,2
109,1,chang14_ebook_second,22.075,7.75,3.504999999999999,4.499999999999957,None,90,2
109,2,chang14_ebook_second,21.994999999999997,7.885000000000005,3.3550000000000004,0.0,Book,90,2
109,3,chang14_ebook_second,21.995000000000005,7.799999999999997,3.3900000000000006,0.0,Book,90,2
109,4,chang14_ebook_second,21.995000000000005,7.7450000000000045,3.114999999999995,0.0,Book,90,2
109,5,chang14_ebook_second,21.995000000000005,7.700000000000003,2.885000000000005,0.0,Book,90,2
109,6,chang14_ebook_second,21.995000000000005,7.655000000000001,2.6950000000000074,0.0,Book,90,2
109,7,chang14_ebook_second,21.995000000000005,7.514999999999986,2.5349999999999966,0.0,None,90,2
109,8,chang14_ebook_second,21.995000000000005,7.7050000000000125,2.4399999999999977,0.0,eBook,90,2
109,9,chang14_ebook_second,21.995000000000005,7.680000000000007,2.75,0.0,eBook,90,2
109,10,chang14_ebook_second,21.995000000000005,7.680000000000007,2.730000000000018,0.0,eBook,90,2
109,11,chang14_ebook_second,21.995000000000005,7.675000000000011,2.719999999999999,0.0,eBook,90,2
109,12,chang14_ebook_second,21.995000000000005,7.675000000000011,2.7099999999999795,0.0,eBook,90,2
109,13,chang14_ebook_second,21.995000000000005,7.550000000000011,2.6999999999999886,0.0,None,90,2
110,1,chang14_ebook_first,21.995,6.23,3.5,0.0,None,90,2
110,2,chang14_ebook_first,21.994999999999997,6.340000000000003,3.3550000000000004,0.0,eBook,90,2
110,3,chang14_ebook_first,21.995000000000005,6.334999999999994,3.530000000000001,0.0,eBook,90,2
110,4,chang14_ebook_first,21.995000000000005,6.329999999999998,3.3799999999999955,0.0,eBook,90,2
110,5,chang14_ebook_first,21.995000000000005,6.325000000000003,3.2549999999999955,0.0,eBook,90,2
110,6,chang14_ebook_first,21.995000000000005,6.314999999999998,3.155000000000001,0.0,eBook,90,2
110,7,chang14_ebook_first,21.995000000000005,6.194999999999993,3.069999999999993,0.0,None,90,2
110,8,chang14_ebook_first,21.995000000000005,6.3300000000000125,2.9250000000000114,0.0,Book,90,2
110,9,chang14_ebook_first,21.995000000000005,6.319999999999993,3.0049999999999955,0.0,Book,90,2
110,10,chang14_ebook_first,21.995000000000005,6.305000000000007,2.795000000000016,0.0,Book,90,2
110,11,chang14_ebook_first,21.995000000000005,6.2900000000000205,2.615000000000009,0.0,Book,90,2
110,12,chang14_ebook_first,21.995000000000005,6.269999999999982,2.4700000000000273,0.0,Book,90,2
110,13,chang14_ebook_first,21.995000000000005,6.134999999999991,2.3500000000000227,0.0,None,90,2
110,1,chang14_ebook_second,21.995,6.23,3.5,0.0,None,90,2
110,2,chang14_ebook_second,21.994999999999997,6.345000000000006,3.3550000000000004,0.0,Book,90,2
110,3,chang14_ebook_second,21.995000000000005,6.340000000000003,3.3900000000000006,0.0,Book,90,2
110,4,chang14_ebook_second,21.995000000000005,6.329999999999998,3.114999999999995,0.0,Book,90,2
110,5,chang14_ebook_second,21.995000000000005,6.314999999999998,2.885000000000005,0.0,Book,90,2
110,6,chang14_ebook_second,21.995000000000005,6.2949999999999875,2.6950000000000074,0.0,Book,90,2
110,7,chang14_ebook_second,21.995000000000005,6.155000000000001,2.5349999999999966,0.0,None,90,2
110,8,chang14_ebook_second,21.995000000000005,6.27000000000001,2.4399999999999977,0.0,eBook,90,2
110,9,chang14_ebook_second,21.995000000000005,6.275000000000006,2.7450000000000045,0.0,eBook,90,2
110,10,chang14_ebook_second,21.995000000000005,6.275000000000006,2.730000000000018,0.0,eBook,90,2
110,11,chang14_ebook_second,21.995000000000005,6.274999999999977,2.7150000000000034,0.0,eBook,90,2
110,12,chang14_ebook_second,21.995000000000005,6.269999999999982,2.7099999999999795,0.0,eBook,90,2
110,13,chang14_ebook_second,21.995000000000005,6.1650000000000205,2.6999999999999886,0.0,None,90,2
111,1,chang14_ebook_first,21.995,6.870000000000001,3.5,0.0,None,90,2
111,2,chang14_ebook_first,21.994999999999997,7.010000000000005,3.3550000000000004,0.0,eBook,90,2
111,3,chang14_ebook_first,21.995000000000005,6.980000000000004,3.530000000000001,0.0,eBook,90,2
111,4,chang14_ebook_first,21.995000000000005,6.959999999999994,3.3799999999999955,0.0,eBook,90,2
111,5,chang14_ebook_first,21.995000000000005,6.944999999999993,3.2549999999999955,0.0,eBook,90,2
111,6,chang14_ebook_first,21.995000000000005,6.930000000000007,3.155000000000001,0.0,eBook,90,2
111,7,chang14_ebook_first,21.995000000000005,6.800000000000011,3.069999999999993,0.0,None,90,2
111,8,chang14_ebook_first,21.995000000000005,6.939999999999998,2.9250000000000114,0.0,Book,90,2
111,9,chang14_ebook_first,21.995000000000005,6.905000000000001,3.0049999999999955,0.0,Book,90,2
111,10,chang14_ebook_first,21.995000000000005,6.875,2.795000000000016,0.0,Book,90,2
111,11,chang14_ebook_first,21.995000000000005,6.850000000000023,2.615000000000009,0.0,Book,90,2
111,12,chang14_ebook_first,21.995000000000005,6.824999999999989,2.4700000000000273,0.0,Book,90,2
111,13,chang14_ebook_first,21.995000000000005,6.685000000000002,2.3500000000000227,0.0,None,90,2
111,1,chang14_ebook_second,21.995,6.870000000000001,3.5,0.0,None,90,2
111,2,chang14_ebook_second,21.994999999999997,6.990000000000002,3.3550000000000004,0.0,Book,90,2
111,3,chang14_ebook_second,21.995000000000005,6.950000000000003,3.3900000000000006,0.0,Book,90,2
111,4,chang14_ebook_second,21.995000000000005,6.920000000000002,3.114999999999995,0.0,Book,90,2
111,5,chang14_ebook_second,21.995000000000005,6.890000000000001,2.885000000000005,0.0,Book,90,2
111,6,chang14_ebook_second,21.995000000000005,6.859999999999985,2.6950000000000074,0.0,Book,90,2
111,7,chang14_ebook_second,21.995000000000005,6.719999999999999,2.5349999999999966,0.0,None,90,2
111,8,chang14_ebook_second,21.995000000000005,6.860000000000014,2.4399999999999977,0.0,eBook,90,2
111,9,chang14_ebook_second,21.995000000000005,6.860000000000014,2.7450000000000045,0.0,eBook,90,2
111,10,chang14_ebook_second,21.995000000000005,6.860000000000014,2.730000000000018,0.0,eBook,90,2
111,11,chang14_ebook_second,21.995000000000005,6.855000000000018,2.7150000000000034,0.0,eBook,90,2
111,12,chang14_ebook_second,21.995000000000005,6.855000000000018,2.7099999999999795,0.0,eBook,90,2
111,13,chang14_ebook_second,21.995000000000005,6.740000000000009,2.6999999999999886,0.0,None,90,2
112,1,chang14_ebook_first,21.995,7.375,3.5,0.0,None,90,2
112,2,chang14_ebook_first,21.994999999999997,7.540000000000006,3.3550000000000004,0.0,eBook,90,2
112,3,chang14_ebook_first,21.995000000000005,7.489999999999995,3.530000000000001,0.0,eBook,90,2
112,4,chang14_ebook_first,21.995000000000005,7.465000000000003,3.3799999999999955,0.0,eBook,90,2
112,5,chang14_ebook_first,21.995000000000005,7.439999999999998,3.2549999999999955,0.0,eBook,90,2
112,6,chang14_ebook_first,21.995000000000005,7.4199999999999875,3.155000000000001,0.0,eBook,90,2
112,7,chang14_ebook_first,21.995000000000005,7.284999999999997,3.069999999999993,0.0,None,90,2
112,8,chang14_ebook_first,21.995000000000005,7.430000000000007,2.9250000000000114,0.0,Book,90,2
112,9,chang14_ebook_first,21.995000000000005,7.375,3.0049999999999955,0.0,Book,90,2
112,10,chang14_ebook_first,21.995000000000005,7.335000000000008,2.795000000000016,0.0,Book,90,2
112,11,chang14_ebook_first,21.995000000000005,7.300000000000011,2.615000000000009,0.0,Book,90,2
112,12,chang14_ebook_first,21.995000000000005,7.269999999999982,2.4700000000000273,0.0,Book,90,2
112,13,chang14_ebook_first,21.995000000000005,7.134999999999991,2.3500000000000227,0.0,None,90,2
112,1,chang14_ebook_second,21.995,7.375,3.5,0.0,None,90,2
112,2,chang14_ebook_second,21.994999999999997,7.510000000000005,3.3550000000000004,0.0,Book,90,2
112,3,chang14_ebook_second,21.995000000000005,7.439999999999998,3.3900000000000006,0.0,Book,90,2
112,4,chang14_ebook_second,21.995000000000005,7.394999999999996,3.114999999999995,0.0,Book,90,2
112,5,chang14_ebook_second,21.995000000000005,7.355000000000004,2.885000000000005,0.0,Book,90,2
112,6,chang14_ebook_second,21.995000000000005,7.314999999999998,2.6950000000000074,0.0,Book,90,2
112,7,chang14_ebook_second,21.995000000000005,7.175000000000011,2.5349999999999966,0.0,None,90,2
112,8,chang14_ebook_second,21.995000000000005,7.340000000000003,2.4399999999999977,0.0,eBook,90,2
112,9,chang14_ebook_second,21.995000000000005,7.3300000000000125,2.7450000000000045,0.0,eBook,90,2
112,10,chang14_ebook_second,21.995000000000005,7.3300000000000125,2.730000000000018,0.0,eBook,90,2
112,11,chang14_ebook_second,21.995000000000005,7.324999999999989,2.7150000000000034,0.0,eBook,90,2
112,12,chang14_ebook_second,21.995000000000005,7.324999999999989,2.7099999999999795,0.0,eBook,90,2
112,13,chang14_ebook_second,21.995000000000005,7.204999999999984,2.6999999999999886,0.0,None,90,2
113,1,chang14_ebook_first,22.330000000000002,7.664999999999999,3.504999999999999,19.80000000000011,None,90,2
113,2,chang14_ebook_first,22.405,7.590000000000003,3.3550000000000004,24.300000000000068,eBook,90,2
113,3,chang14_ebook_first,22.28,7.715000000000003,3.5350000000000037,16.800000000000068,eBook,90,2
113,4,chang14_ebook_first,22.22500000000001,7.769999999999996,3.385000000000005,13.500000000000512,eBook,90,2
113,5,chang14_ebook_first,22.17,7.805000000000007,3.260000000000005,10.200000000000102,eBook,90,2
113,6,chang14_ebook_first,22.120000000000005,7.784999999999997,3.1599999999999966,7.200000000000273,eBook,90,2
113,7,chang14_ebook_first,22.05000000000001,7.664999999999992,3.075000000000017,3.000000000000682,None,90,2
113,8,chang14_ebook_first,21.995000000000005,7.8300000000000125,2.9250000000000114,0.0,Book,90,2
113,9,chang14_ebook_first,21.995000000000005,7.759999999999991,3.009999999999991,0.0,Book,90,2
113,10,chang14_ebook_first,21.995000000000005,7.715000000000003,2.795000000000016,0.0,Book,90,2
113,11,chang14_ebook_first,21.995000000000005,7.675000000000011,2.6200000000000045,0.0,Book,90,2
113,12,chang14_ebook_first,21.995000000000005,7.639999999999986,2.4750000000000227,0.0,Book,90,2
113,13,chang14_ebook_first,21.995000000000005,7.5049999999999955,2.3500000000000227,0.0,None,90,2
113,1,chang14_ebook_second,22.330000000000002,7.664999999999999,3.504999999999999,19.80000000000011,None,90,2
113,2,chang14_ebook_second,22.305,7.690000000000005,3.3550000000000004,18.299999999999983,Book,90,2
113,3,chang14_ebook_second,22.114999999999995,7.820000000000007,3.3900000000000006,6.899999999999693,Book,90,2
113,4,chang14_ebook_second,21.995000000000005,7.780000000000001,3.114999999999995,0.0,Book,90,2
113,5,chang14_ebook_second,21.995000000000005,7.734999999999999,2.885000000000005,0.0,Book,90,2
113,6,chang14_ebook_second,21.995000000000005,7.694999999999993,2.6950000000000074,0.0,Book,90,2
113,7,chang14_ebook_second,21.995000000000005,7.555000000000007,2.5349999999999966,0.0,None,90,2
113,8,chang14_ebook_second,21.995000000000005,7.735000000000014,2.4399999999999977,0.0,eBook,90,2
113,9,chang14_ebook_second,21.995000000000005,7.719999999999999,2.75,0.0,eBook,90,2
113,10,chang14_ebook_second,21.995000000000005,7.715000000000003,2.730000000000018,0.0,eBook,90,2
113,11,chang14_ebook_second,21.995000000000005,7.714999999999975,2.719999999999999,0.0,eBook,90,2
113,12,chang14_ebook_second,21.995000000000005,7.7099999999999795,2.7099999999999795,0.0,eBook,90,2
113,13,chang14_ebook_second,21.995000000000005,7.589999999999975,2.6999999999999886,0.0,None,90,2
114,1,chang14_ebook_first,22.6,7.395,3.504999999999999,36.000000000000085,None,90,2
114,2,chang14_ebook_first,22.675000000000004,7.32,3.3550000000000004,40.500000000000256,eBook,90,2
114,3,chang14_ebook_first,22.540000000000006,7.454999999999998,3.5350000000000037,32.400000000000375,eBook,90,2
114,4,chang14_ebook_first,22.489999999999995,7.50500000000001,3.385000000000005,29.399999999999693,eBook,90,2
114,5,chang14_ebook_first,22.435000000000002,7.560000000000002,3.260000000000005,26.100000000000136,eBook,90,2
114,6,chang14_ebook_first,22.390000000000015,7.60499999999999,3.1599999999999966,23.400000000000887,eBook,90,2
114,7,chang14_ebook_first,22.360000000000014,7.634999999999991,3.075000000000017,21.60000000000082,None,90,2
114,8,chang14_ebook_first,22.36500000000001,7.6299999999999955,2.930000000000007,21.900000000000546,Book,90,2
114,9,chang14_ebook_first,22.200000000000017,7.7949999999999875,3.009999999999991,12.000000000001023,Book,90,2
114,10,chang14_ebook_first,22.110000000000014,7.884999999999991,2.795000000000016,6.6000000000008185,Book,90,2
114,11,chang14_ebook_first,22.03000000000003,7.964999999999975,2.6200000000000045,1.8000000000017735,Book,90,2
114,12,chang14_ebook_first,21.995000000000005,7.954999999999984,2.4750000000000227,0.0,Book,90,2
114,13,chang14_ebook_first,21.995000000000005,7.819999999999993,2.355000000000018,0.0,None,90,2
114,1,chang14_ebook_second,22.6,7.395,3.504999999999999,36.000000000000085,None,90,2
114,2,chang14_ebook_second,22.57,7.425000000000004,3.3550000000000004,34.20000000000002,Book,90,2
114,3,chang14_ebook_second,22.370000000000005,7.625,3.3900000000000006,22.200000000000273,Book,90,2
114,4,chang14_ebook_second,22.254999999999995,7.740000000000009,3.114999999999995,15.299999999999727,Book,90,2
114,5,chang14_ebook_second,22.150000000000006,7.844999999999999,2.885000000000005,9.000000000000341,Book,90,2
114,6,chang14_ebook_second,22.064999999999998,7.930000000000007,2.6950000000000074,3.8999999999998636,Book,90,2
114,7,chang14_ebook_second,22.10499999999999,7.855000000000018,2.539999999999992,6.299999999999386,None,90,2
114,8,chang14_ebook_second,22.254999999999995,7.740000000000009,2.444999999999993,15.299999999999727,eBook,90,2
114,9,chang14_ebook_second,22.210000000000008,7.784999999999997,2.75,12.600000000000477,eBook,90,2
114,10,chang14_ebook_second,22.210000000000008,7.784999999999997,2.730000000000018,12.600000000000477,eBook,90,2
114,11,chang14_ebook_second,22.204999999999984,7.7900000000000205,2.719999999999999,12.299999999999045,eBook,90,2
114,12,chang14_ebook_second,22.19999999999999,7.795000000000016,2.7099999999999795,11.999999999999318,eBook,90,2
114,13,chang14_ebook_second,22.17500000000001,7.819999999999993,2.6999999999999886,10.500000000000682,None,90,2
115,1,chang14_ebook_first,21.995,6.649999999999999,3.5,0.0,None,90,2
115,2,chang14_ebook_first,21.994999999999997,6.775000000000006,3.3550000000000004,0.0,eBook,90,2
115,3,chang14_ebook_first,21.995000000000005,6.7549999999999955,3.530000000000001,0.0,eBook,90,2
115,4,chang14_ebook_first,21.995000000000005,6.739999999999995,3.3799999999999955,0.0,eBook,90,2
115,5,chang14_ebook_first,21.995000000000005,6.730000000000004,3.2549999999999955,0.0,eBook,90,2
115,6,chang14_ebook_first,21.995000000000005,6.715000000000003,3.155000000000001,0.0,eBook,90,2
115,7,chang14_ebook_first,21.995000000000005,6.590000000000003,3.069999999999993,0.0,None,90,2
115,8,chang14_ebook_first,21.995000000000005,6.719999999999999,2.9250000000000114,0.0,Book,90,2
115,9,chang14_ebook_first,21.995000000000005,6.699999999999989,3.0049999999999955,0.0,Book,90,2
115,10,chang14_ebook_first,21.995000000000005,6.675000000000011,2.795000000000016,0.0,Book,90,2
115,11,chang14_ebook_first,21.995000000000005,6.649999999999977,2.615000000000009,0.0,Book,90,2
115,12,chang14_ebook_first,21.995000000000005,6.6299999999999955,2.4700000000000273,0.0,Book,90,2
115,13,chang14_ebook_first,21.995000000000005,6.490000000000009,2.3500000000000227,0.0,None,90,2
115,1,chang14_ebook_second,21.995,6.649999999999999,3.5,0.0,None,90,2
115,2,chang14_ebook_second,21.994999999999997,6.765000000000001,3.3550000000000004,0.0,Book,90,2
115,3,chang14_ebook_second,21.995000000000005,6.734999999999999,3.3900000000000006,0.0,Book,90,2
115,4,chang14_ebook_second,21.995000000000005,6.715000000000003,3.114999999999995,0.0,Book,90,2
115,5,chang14_ebook_second,21.995000000000005,6.685000000000002,2.885000000000005,0.0,Book,90,2
115,6,chang14_ebook_second,21.995000000000005,6.659999999999997,2.6950000000000074,0.0,Book,90,2
115,7,chang14_ebook_second,21.995000000000005,6.52000000000001,2.5349999999999966,0.0,None,90,2
115,8,chang14_ebook_second,21.995000000000005,6.650000000000006,2.4399999999999977,0.0,eBook,90,2
115,9,chang14_ebook_second,21.995000000000005,6.655000000000001,2.7450000000000045,0.0,eBook,90,2
115,10,chang14_ebook_second,21.995000000000005,6.655000000000001,2.730000000000018,0.0,eBook,90,2
115,11,chang14_ebook_second,21.995000000000005,6.649999999999977,2.7150000000000034,0.0,eBook,90,2
115,12,chang14_ebook_second,21.995000000000005,6.649999999999977,2.7099999999999795,0.0,eBook,90,2
115,13,chang14_ebook_second,21.995000000000005,6.5400000000000205,2.6999999999999886,0.0,None,90,2
116,1,chang14_ebook_first,22.045,7.27,3.5,2.7000000000001023,None,90,2
116,2,chang14_ebook_first,21.994999999999997,7.420000000000002,3.3550000000000004,0.0,eBook,90,2
116,3,chang14_ebook_first,21.995000000000005,7.3799999999999955,3.530000000000001,0.0,eBook,90,2
116,4,chang14_ebook_first,21.995000000000005,7.355000000000004,3.3799999999999955,0.0,eBook,90,2
116,5,chang14_ebook_first,21.995000000000005,7.334999999999994,3.2549999999999955,0.0,eBook,90,2
116,6,chang14_ebook_first,21.995000000000005,7.314999999999998,3.155000000000001,0.0,eBook,90,2
116,7,chang14_ebook_first,21.995000000000005,7.180000000000007,3.069999999999993,0.0,None,90,2
116,8,chang14_ebook_first,21.995000000000005,7.319999999999993,2.9250000000000114,0.0,Book,90,2
116,9,chang14_ebook_first,21.995000000000005,7.275000000000006,3.0049999999999955,0.0,Book,90,2
116,10,chang14_ebook_first,21.995000000000005,7.240000000000009,2.795000000000016,0.0,Book,90,2
116,11,chang14_ebook_first,21.995000000000005,7.204999999999984,2.615000000000009,0.0,Book,90,2
116,12,chang14_ebook_first,21.995000000000005,7.175000000000011,2.4700000000000273,0.0,Book,90,2
116,13,chang14_ebook_first,21.995000000000005,7.0400000000000205,2.3500000000000227,0.0,None,90,2
116,1,chang14_ebook_second,22.045,7.27,3.5,2.7000000000001023,None,90,2
116,2,chang14_ebook_second,21.994999999999997,7.395000000000003,3.3550000000000004,0.0,Book,90,2
116,3,chang14_ebook_second,21.995000000000005,7.334999999999994,3.3900000000000006,0.0,Book,90,2
116,4,chang14_ebook_second,21.995000000000005,7.295000000000002,3.114999999999995,0.0,Book,90,2
116,5,chang14_ebook_second,21.995000000000005,7.2549999999999955,2.885000000000005,0.0,Book,90,2
116,6,chang14_ebook_second,21.995000000000005,7.219999999999999,2.6950000000000074,0.0,Book,90,2
116,7,chang14_ebook_second,21.995000000000005,7.0800000000000125,2.5349999999999966,0.0,None,90,2
116,8,chang14_ebook_second,21.995000000000005,7.235000000000014,2.4399999999999977,0.0,eBook,90,2
116,9,chang14_ebook_second,21.995000000000005,7.22999999999999,2.7450000000000045,0.0,eBook,90,2
116,10,chang14_ebook_second,21.995000000000005,7.22999999999999,2.730000000000018,0.0,eBook,90,2
116,11,chang14_ebook_second,21.995000000000005,7.225000000000023,2.7150000000000034,0.0,eBook,90,2
116,12,chang14_ebook_second,21.995000000000005,7.225000000000023,2.7099999999999795,0.0,eBook,90,2
116,13,chang14_ebook_second,21.995000000000005,7.110000000000014,2.6999999999999886,0.0,None,90,2
117,1,chang14_ebook_first,22.57,7.425000000000001,3.504999999999999,34.20000000000002,None,90,2
117,2,chang14_ebook_first,22.65,7.345000000000006,3.3550000000000004,38.999999999999915,eBook,90,2
117,3,chang14_ebook_first,22.519999999999996,7.4750000000000085,3.5350000000000037,31.19999999999976,eBook,90,2
117,4,chang14_ebook_first,22.460000000000008,7.534999999999997,3.385000000000005,27.600000000000477,eBook,90,2
117,5,chang14_ebook_first,22.400000000000006,7.594999999999999,3.260000000000005,24.00000000000034,eBook,90,2
